source_path,edge_type,raw_target,line_number,resolution_status,resolved_path,resolution_candidates,resolution_candidate_count,semantic_reachability_claimed
mql5/Experts/IntermarketDivergenceExecution/EXP0017_CG_Statistical_Report_Anatomy.mq5,MQL5_INCLUDE,IntermarketDivergenceExecution/CG/CGS_CsvReader.mqh,11,RESOLVED_INTERNAL,mql5/Include/IntermarketDivergenceExecution/CG/CGS_CsvReader.mqh,"[""IntermarketDivergenceExecution/CG/CGS_CsvReader.mqh"",""mql5/Include/IntermarketDivergenceExecution/CG/CGS_CsvReader.mqh"",""mql5/IntermarketDivergenceExecution/CG/CGS_CsvReader.mqh""]",,false
mql5/Experts/IntermarketDivergenceExecution/EXP0017_CG_Statistical_Report_Anatomy.mq5,MQL5_INCLUDE,IntermarketDivergenceExecution/CG/CGS_Aggregator.mqh,12,RESOLVED_INTERNAL,mql5/Include/IntermarketDivergenceExecution/CG/CGS_Aggregator.mqh,"[""IntermarketDivergenceExecution/CG/CGS_Aggregator.mqh"",""mql5/Include/IntermarketDivergenceExecution/CG/CGS_Aggregator.mqh"",""mql5/IntermarketDivergenceExecution/CG/CGS_Aggregator.mqh""]",,false
mql5/Experts/IntermarketDivergenceExecution/EXP0017_CG_Statistical_Report_Anatomy.mq5,MQL5_INCLUDE,IntermarketDivergenceExecution/CG/CGS_Ledger.mqh,13,RESOLVED_INTERNAL,mql5/Include/IntermarketDivergenceExecution/CG/CGS_Ledger.mqh,"[""IntermarketDivergenceExecution/CG/CGS_Ledger.mqh"",""mql5/Include/IntermarketDivergenceExecution/CG/CGS_Ledger.mqh"",""mql5/IntermarketDivergenceExecution/CG/CGS_Ledger.mqh""]",,false
mql5/Experts/IntermarketDivergenceExecution/EXP0017_CG_Statistical_Report_Anatomy.mq5,MQL5_INCLUDE,IntermarketDivergenceExecution/CG/CGS_Display.mqh,14,RESOLVED_INTERNAL,mql5/Include/IntermarketDivergenceExecution/CG/CGS_Display.mqh,"[""IntermarketDivergenceExecution/CG/CGS_Display.mqh"",""mql5/Include/IntermarketDivergenceExecution/CG/CGS_Display.mqh"",""mql5/IntermarketDivergenceExecution/CG/CGS_Display.mqh""]",,false
mql5/Experts/IntermarketDivergenceExecution/EXP0017_CG_Statistical_Report_Anatomy.mq5,MQL5_INCLUDE,IntermarketDivergenceExecution/CG/CGS_Engine.mqh,15,RESOLVED_INTERNAL,mql5/Include/IntermarketDivergenceExecution/CG/CGS_Engine.mqh,"[""IntermarketDivergenceExecution/CG/CGS_Engine.mqh"",""mql5/Include/IntermarketDivergenceExecution/CG/CGS_Engine.mqh"",""mql5/IntermarketDivergenceExecution/CG/CGS_Engine.mqh""]",,false
mql5/Experts/IntermarketDivergenceExecution/EXP0017_CG_Time_Anatomy.mq5,MQL5_INCLUDE,IntermarketDivergenceExecution/CG/CGT_Engine.mqh,5,RESOLVED_INTERNAL,mql5/Include/IntermarketDivergenceExecution/CG/CGT_Engine.mqh,"[""IntermarketDivergenceExecution/CG/CGT_Engine.mqh"",""mql5/Include/IntermarketDivergenceExecution/CG/CGT_Engine.mqh"",""mql5/IntermarketDivergenceExecution/CG/CGT_Engine.mqh""]",,false
mql5/Experts/IntermarketDivergenceExecution/EXP0017_CG_Visual_Ledger_Anatomy.mq5,MQL5_INCLUDE,IntermarketDivergenceExecution/CG/CGV_Engine.mqh,5,RESOLVED_INTERNAL,mql5/Include/IntermarketDivergenceExecution/CG/CGV_Engine.mqh,"[""IntermarketDivergenceExecution/CG/CGV_Engine.mqh"",""mql5/Include/IntermarketDivergenceExecution/CG/CGV_Engine.mqh"",""mql5/IntermarketDivergenceExecution/CG/CGV_Engine.mqh""]",,false
mql5/Experts/IntermarketDivergenceExecution/EXP0017_CG_WalkForward_Model_Experiment_Anatomy.mq5,MQL5_INCLUDE,IntermarketDivergenceExecution/CG/CGWF_Types.mqh,8,RESOLVED_INTERNAL,mql5/Include/IntermarketDivergenceExecution/CG/CGWF_Types.mqh,"[""IntermarketDivergenceExecution/CG/CGWF_Types.mqh"",""mql5/Include/IntermarketDivergenceExecution/CG/CGWF_Types.mqh"",""mql5/IntermarketDivergenceExecution/CG/CGWF_Types.mqh""]",,false
mql5/Experts/IntermarketDivergenceExecution/EXP0017_CG_WalkForward_Model_Experiment_Anatomy.mq5,MQL5_INCLUDE,IntermarketDivergenceExecution/CG/CGWF_Engine.mqh,10,RESOLVED_INTERNAL,mql5/Include/IntermarketDivergenceExecution/CG/CGWF_Engine.mqh,"[""IntermarketDivergenceExecution/CG/CGWF_Engine.mqh"",""mql5/Include/IntermarketDivergenceExecution/CG/CGWF_Engine.mqh"",""mql5/IntermarketDivergenceExecution/CG/CGWF_Engine.mqh""]",,false
mql5/Experts/IntermarketDivergenceExecution/IMDEXEC001_STC_SMT_Cycles.mq5,MQL5_INCLUDE,IntermarketDivergenceExecution/STC/DAL_STC_Engine.mqh,5,RESOLVED_INTERNAL,mql5/Include/IntermarketDivergenceExecution/STC/DAL_STC_Engine.mqh,"[""IntermarketDivergenceExecution/STC/DAL_STC_Engine.mqh"",""mql5/Include/IntermarketDivergenceExecution/STC/DAL_STC_Engine.mqh"",""mql5/IntermarketDivergenceExecution/STC/DAL_STC_Engine.mqh""]",,false
mql5/Experts/IntermarketDivergenceExecution/IMDEXEC001_STC_SMT_Cycles.mq5,MQL5_INCLUDE,IntermarketDivergenceExecution/STC/DAL_STC_LicenseEngine.mqh,7,RESOLVED_INTERNAL,mql5/Include/IntermarketDivergenceExecution/STC/DAL_STC_LicenseEngine.mqh,"[""IntermarketDivergenceExecution/STC/DAL_STC_LicenseEngine.mqh"",""mql5/Include/IntermarketDivergenceExecution/STC/DAL_STC_LicenseEngine.mqh"",""mql5/IntermarketDivergenceExecution/STC/DAL_STC_LicenseEngine.mqh""]",,false
mql5/Experts/M0001/M0001_LiveVisualLab.mq5,MQL5_INCLUDE,Market/DAL_Bars.mqh,8,RESOLVED_INTERNAL,mql5/Include/Market/DAL_Bars.mqh,"[""Market/DAL_Bars.mqh"",""mql5/Include/Market/DAL_Bars.mqh"",""mql5/Market/DAL_Bars.mqh""]",,false
mql5/Experts/M0001/M0001_LiveVisualLab.mq5,MQL5_INCLUDE,Market/DAL_LiveBarStream.mqh,10,RESOLVED_INTERNAL,mql5/Include/Market/DAL_LiveBarStream.mqh,"[""Market/DAL_LiveBarStream.mqh"",""mql5/Include/Market/DAL_LiveBarStream.mqh"",""mql5/Market/DAL_LiveBarStream.mqh""]",,false
mql5/Experts/M0001/M0001_LiveVisualLab.mq5,MQL5_INCLUDE,StructuralNodes/DAL_StructuralNodeEngine.mqh,11,RESOLVED_INTERNAL,mql5/Include/StructuralNodes/DAL_StructuralNodeEngine.mqh,"[""StructuralNodes/DAL_StructuralNodeEngine.mqh"",""mql5/Include/StructuralNodes/DAL_StructuralNodeEngine.mqh"",""mql5/StructuralNodes/DAL_StructuralNodeEngine.mqh""]",,false
mql5/Experts/M0001/M0001_LiveVisualLab.mq5,MQL5_INCLUDE,M0001/DAL_M0001Config.mqh,12,RESOLVED_INTERNAL,mql5/Include/M0001/DAL_M0001Config.mqh,"[""M0001/DAL_M0001Config.mqh"",""mql5/Include/M0001/DAL_M0001Config.mqh"",""mql5/M0001/DAL_M0001Config.mqh""]",,false
mql5/Experts/M0001/M0001_LiveVisualLab.mq5,MQL5_INCLUDE,M0001/DAL_M0001Engine.mqh,13,RESOLVED_INTERNAL,mql5/Include/M0001/DAL_M0001Engine.mqh,"[""M0001/DAL_M0001Engine.mqh"",""mql5/Include/M0001/DAL_M0001Engine.mqh"",""mql5/M0001/DAL_M0001Engine.mqh""]",,false
mql5/Experts/M0001/M0001_LiveVisualLab.mq5,MQL5_INCLUDE,M0001/DAL_M0001AuditState.mqh,14,RESOLVED_INTERNAL,mql5/Include/M0001/DAL_M0001AuditState.mqh,"[""M0001/DAL_M0001AuditState.mqh"",""mql5/Include/M0001/DAL_M0001AuditState.mqh"",""mql5/M0001/DAL_M0001AuditState.mqh""]",,false
mql5/Experts/M0001/M0001_LiveVisualLab.mq5,MQL5_INCLUDE,M0001/DAL_M0001Visual.mqh,15,RESOLVED_INTERNAL,mql5/Include/M0001/DAL_M0001Visual.mqh,"[""M0001/DAL_M0001Visual.mqh"",""mql5/Include/M0001/DAL_M0001Visual.mqh"",""mql5/M0001/DAL_M0001Visual.mqh""]",,false
mql5/Experts/M0001/M0001_LiveVisualLab.mq5,MQL5_INCLUDE,M0001/DAL_M0001RtvNullComparison.mqh,16,RESOLVED_INTERNAL,mql5/Include/M0001/DAL_M0001RtvNullComparison.mqh,"[""M0001/DAL_M0001RtvNullComparison.mqh"",""mql5/Include/M0001/DAL_M0001RtvNullComparison.mqh"",""mql5/M0001/DAL_M0001RtvNullComparison.mqh""]",,false
mql5/Experts/M0002/M0002_HuntRejectExitVolatility.mq5,MQL5_INCLUDE,Market/DAL_Bars.mqh,8,RESOLVED_INTERNAL,mql5/Include/Market/DAL_Bars.mqh,"[""Market/DAL_Bars.mqh"",""mql5/Include/Market/DAL_Bars.mqh"",""mql5/Market/DAL_Bars.mqh""]",,false
mql5/Experts/M0002/M0002_HuntRejectExitVolatility.mq5,MQL5_INCLUDE,Market/DAL_LiveBarStream.mqh,10,RESOLVED_INTERNAL,mql5/Include/Market/DAL_LiveBarStream.mqh,"[""Market/DAL_LiveBarStream.mqh"",""mql5/Include/Market/DAL_LiveBarStream.mqh"",""mql5/Market/DAL_LiveBarStream.mqh""]",,false
mql5/Experts/M0002/M0002_HuntRejectExitVolatility.mq5,MQL5_INCLUDE,StructuralNodes/DAL_StructuralNodeEngine.mqh,11,RESOLVED_INTERNAL,mql5/Include/StructuralNodes/DAL_StructuralNodeEngine.mqh,"[""StructuralNodes/DAL_StructuralNodeEngine.mqh"",""mql5/Include/StructuralNodes/DAL_StructuralNodeEngine.mqh"",""mql5/StructuralNodes/DAL_StructuralNodeEngine.mqh""]",,false
mql5/Experts/M0002/M0002_HuntRejectExitVolatility.mq5,MQL5_INCLUDE,M0001/DAL_M0001Config.mqh,12,RESOLVED_INTERNAL,mql5/Include/M0001/DAL_M0001Config.mqh,"[""M0001/DAL_M0001Config.mqh"",""mql5/Include/M0001/DAL_M0001Config.mqh"",""mql5/M0001/DAL_M0001Config.mqh""]",,false
mql5/Experts/M0002/M0002_HuntRejectExitVolatility.mq5,MQL5_INCLUDE,M0001/DAL_M0001Engine.mqh,13,RESOLVED_INTERNAL,mql5/Include/M0001/DAL_M0001Engine.mqh,"[""M0001/DAL_M0001Engine.mqh"",""mql5/Include/M0001/DAL_M0001Engine.mqh"",""mql5/M0001/DAL_M0001Engine.mqh""]",,false
mql5/Experts/M0002/M0002_HuntRejectExitVolatility.mq5,MQL5_INCLUDE,M0001/DAL_M0001RtvNullComparison.mqh,14,RESOLVED_INTERNAL,mql5/Include/M0001/DAL_M0001RtvNullComparison.mqh,"[""M0001/DAL_M0001RtvNullComparison.mqh"",""mql5/Include/M0001/DAL_M0001RtvNullComparison.mqh"",""mql5/M0001/DAL_M0001RtvNullComparison.mqh""]",,false
mql5/Experts/M0002/M0002_HuntRejectExitVolatility.mq5,MQL5_INCLUDE,M0002/DAL_M0002Reports.mqh,15,RESOLVED_INTERNAL,mql5/Include/M0002/DAL_M0002Reports.mqh,"[""M0002/DAL_M0002Reports.mqh"",""mql5/Include/M0002/DAL_M0002Reports.mqh"",""mql5/M0002/DAL_M0002Reports.mqh""]",,false
mql5/Experts/M0002/M0002_ReversalContinuationExitVolatility.mq5,MQL5_INCLUDE,Market/DAL_Bars.mqh,8,RESOLVED_INTERNAL,mql5/Include/Market/DAL_Bars.mqh,"[""Market/DAL_Bars.mqh"",""mql5/Include/Market/DAL_Bars.mqh"",""mql5/Market/DAL_Bars.mqh""]",,false
mql5/Experts/M0002/M0002_ReversalContinuationExitVolatility.mq5,MQL5_INCLUDE,Market/DAL_LiveBarStream.mqh,10,RESOLVED_INTERNAL,mql5/Include/Market/DAL_LiveBarStream.mqh,"[""Market/DAL_LiveBarStream.mqh"",""mql5/Include/Market/DAL_LiveBarStream.mqh"",""mql5/Market/DAL_LiveBarStream.mqh""]",,false
mql5/Experts/M0002/M0002_ReversalContinuationExitVolatility.mq5,MQL5_INCLUDE,StructuralNodes/DAL_StructuralNodeEngine.mqh,11,RESOLVED_INTERNAL,mql5/Include/StructuralNodes/DAL_StructuralNodeEngine.mqh,"[""StructuralNodes/DAL_StructuralNodeEngine.mqh"",""mql5/Include/StructuralNodes/DAL_StructuralNodeEngine.mqh"",""mql5/StructuralNodes/DAL_StructuralNodeEngine.mqh""]",,false
mql5/Experts/M0002/M0002_ReversalContinuationExitVolatility.mq5,MQL5_INCLUDE,M0001/DAL_M0001Config.mqh,12,RESOLVED_INTERNAL,mql5/Include/M0001/DAL_M0001Config.mqh,"[""M0001/DAL_M0001Config.mqh"",""mql5/Include/M0001/DAL_M0001Config.mqh"",""mql5/M0001/DAL_M0001Config.mqh""]",,false
mql5/Experts/M0002/M0002_ReversalContinuationExitVolatility.mq5,MQL5_INCLUDE,M0001/DAL_M0001Engine.mqh,13,RESOLVED_INTERNAL,mql5/Include/M0001/DAL_M0001Engine.mqh,"[""M0001/DAL_M0001Engine.mqh"",""mql5/Include/M0001/DAL_M0001Engine.mqh"",""mql5/M0001/DAL_M0001Engine.mqh""]",,false
mql5/Experts/M0002/M0002_ReversalContinuationExitVolatility.mq5,MQL5_INCLUDE,M0001/DAL_M0001RtvNullComparison.mqh,14,RESOLVED_INTERNAL,mql5/Include/M0001/DAL_M0001RtvNullComparison.mqh,"[""M0001/DAL_M0001RtvNullComparison.mqh"",""mql5/Include/M0001/DAL_M0001RtvNullComparison.mqh"",""mql5/M0001/DAL_M0001RtvNullComparison.mqh""]",,false
mql5/Experts/M0002/M0002_ReversalContinuationExitVolatility.mq5,MQL5_INCLUDE,M0002/DAL_M0002Reports.mqh,15,RESOLVED_INTERNAL,mql5/Include/M0002/DAL_M0002Reports.mqh,"[""M0002/DAL_M0002Reports.mqh"",""mql5/Include/M0002/DAL_M0002Reports.mqh"",""mql5/M0002/DAL_M0002Reports.mqh""]",,false
mql5/Experts/M0003/M0003_ContinuationInertiaMemory.mq5,MQL5_INCLUDE,Market/DAL_Bars.mqh,8,RESOLVED_INTERNAL,mql5/Include/Market/DAL_Bars.mqh,"[""Market/DAL_Bars.mqh"",""mql5/Include/Market/DAL_Bars.mqh"",""mql5/Market/DAL_Bars.mqh""]",,false
mql5/Experts/M0003/M0003_ContinuationInertiaMemory.mq5,MQL5_INCLUDE,Market/DAL_LiveBarStream.mqh,10,RESOLVED_INTERNAL,mql5/Include/Market/DAL_LiveBarStream.mqh,"[""Market/DAL_LiveBarStream.mqh"",""mql5/Include/Market/DAL_LiveBarStream.mqh"",""mql5/Market/DAL_LiveBarStream.mqh""]",,false
mql5/Experts/M0003/M0003_ContinuationInertiaMemory.mq5,MQL5_INCLUDE,StructuralNodes/DAL_StructuralNodeEngine.mqh,11,RESOLVED_INTERNAL,mql5/Include/StructuralNodes/DAL_StructuralNodeEngine.mqh,"[""StructuralNodes/DAL_StructuralNodeEngine.mqh"",""mql5/Include/StructuralNodes/DAL_StructuralNodeEngine.mqh"",""mql5/StructuralNodes/DAL_StructuralNodeEngine.mqh""]",,false
mql5/Experts/M0003/M0003_ContinuationInertiaMemory.mq5,MQL5_INCLUDE,M0001/DAL_M0001Config.mqh,12,RESOLVED_INTERNAL,mql5/Include/M0001/DAL_M0001Config.mqh,"[""M0001/DAL_M0001Config.mqh"",""mql5/Include/M0001/DAL_M0001Config.mqh"",""mql5/M0001/DAL_M0001Config.mqh""]",,false
mql5/Experts/M0003/M0003_ContinuationInertiaMemory.mq5,MQL5_INCLUDE,M0001/DAL_M0001Engine.mqh,13,RESOLVED_INTERNAL,mql5/Include/M0001/DAL_M0001Engine.mqh,"[""M0001/DAL_M0001Engine.mqh"",""mql5/Include/M0001/DAL_M0001Engine.mqh"",""mql5/M0001/DAL_M0001Engine.mqh""]",,false
mql5/Experts/M0003/M0003_ContinuationInertiaMemory.mq5,MQL5_INCLUDE,M0001/DAL_M0001RtvNullComparison.mqh,14,RESOLVED_INTERNAL,mql5/Include/M0001/DAL_M0001RtvNullComparison.mqh,"[""M0001/DAL_M0001RtvNullComparison.mqh"",""mql5/Include/M0001/DAL_M0001RtvNullComparison.mqh"",""mql5/M0001/DAL_M0001RtvNullComparison.mqh""]",,false
mql5/Experts/M0003/M0003_ContinuationInertiaMemory.mq5,MQL5_INCLUDE,M0003/DAL_M0003Reports.mqh,15,RESOLVED_INTERNAL,mql5/Include/M0003/DAL_M0003Reports.mqh,"[""M0003/DAL_M0003Reports.mqh"",""mql5/Include/M0003/DAL_M0003Reports.mqh"",""mql5/M0003/DAL_M0003Reports.mqh""]",,false
mql5/Experts/M0004/M0004_BranchRegimeClustering.mq5,MQL5_INCLUDE,Market/DAL_Bars.mqh,8,RESOLVED_INTERNAL,mql5/Include/Market/DAL_Bars.mqh,"[""Market/DAL_Bars.mqh"",""mql5/Include/Market/DAL_Bars.mqh"",""mql5/Market/DAL_Bars.mqh""]",,false
mql5/Experts/M0004/M0004_BranchRegimeClustering.mq5,MQL5_INCLUDE,Market/DAL_LiveBarStream.mqh,10,RESOLVED_INTERNAL,mql5/Include/Market/DAL_LiveBarStream.mqh,"[""Market/DAL_LiveBarStream.mqh"",""mql5/Include/Market/DAL_LiveBarStream.mqh"",""mql5/Market/DAL_LiveBarStream.mqh""]",,false
mql5/Experts/M0004/M0004_BranchRegimeClustering.mq5,MQL5_INCLUDE,StructuralNodes/DAL_StructuralNodeEngine.mqh,11,RESOLVED_INTERNAL,mql5/Include/StructuralNodes/DAL_StructuralNodeEngine.mqh,"[""StructuralNodes/DAL_StructuralNodeEngine.mqh"",""mql5/Include/StructuralNodes/DAL_StructuralNodeEngine.mqh"",""mql5/StructuralNodes/DAL_StructuralNodeEngine.mqh""]",,false
mql5/Experts/M0004/M0004_BranchRegimeClustering.mq5,MQL5_INCLUDE,M0001/DAL_M0001Config.mqh,12,RESOLVED_INTERNAL,mql5/Include/M0001/DAL_M0001Config.mqh,"[""M0001/DAL_M0001Config.mqh"",""mql5/Include/M0001/DAL_M0001Config.mqh"",""mql5/M0001/DAL_M0001Config.mqh""]",,false
mql5/Experts/M0004/M0004_BranchRegimeClustering.mq5,MQL5_INCLUDE,M0001/DAL_M0001Engine.mqh,13,RESOLVED_INTERNAL,mql5/Include/M0001/DAL_M0001Engine.mqh,"[""M0001/DAL_M0001Engine.mqh"",""mql5/Include/M0001/DAL_M0001Engine.mqh"",""mql5/M0001/DAL_M0001Engine.mqh""]",,false
mql5/Experts/M0004/M0004_BranchRegimeClustering.mq5,MQL5_INCLUDE,M0001/DAL_M0001RtvNullComparison.mqh,14,RESOLVED_INTERNAL,mql5/Include/M0001/DAL_M0001RtvNullComparison.mqh,"[""M0001/DAL_M0001RtvNullComparison.mqh"",""mql5/Include/M0001/DAL_M0001RtvNullComparison.mqh"",""mql5/M0001/DAL_M0001RtvNullComparison.mqh""]",,false
mql5/Experts/M0004/M0004_BranchRegimeClustering.mq5,MQL5_INCLUDE,M0004/DAL_M0004Reports.mqh,15,RESOLVED_INTERNAL,mql5/Include/M0004/DAL_M0004Reports.mqh,"[""M0004/DAL_M0004Reports.mqh"",""mql5/Include/M0004/DAL_M0004Reports.mqh"",""mql5/M0004/DAL_M0004Reports.mqh""]",,false
mql5/Experts/M0004/M0004_BranchRegimeClustering.mq5,MQL5_INCLUDE,M0004/DAL_M0004AtomicNoSample.mqh,16,RESOLVED_INTERNAL,mql5/Include/M0004/DAL_M0004AtomicNoSample.mqh,"[""M0004/DAL_M0004AtomicNoSample.mqh"",""mql5/Include/M0004/DAL_M0004AtomicNoSample.mqh"",""mql5/M0004/DAL_M0004AtomicNoSample.mqh""]",,false
mql5/Experts/M0005/M0005_DirectionalMemory.mq5,MQL5_INCLUDE,Market/DAL_Bars.mqh,8,RESOLVED_INTERNAL,mql5/Include/Market/DAL_Bars.mqh,"[""Market/DAL_Bars.mqh"",""mql5/Include/Market/DAL_Bars.mqh"",""mql5/Market/DAL_Bars.mqh""]",,false
mql5/Experts/M0005/M0005_DirectionalMemory.mq5,MQL5_INCLUDE,Market/DAL_LiveBarStream.mqh,10,RESOLVED_INTERNAL,mql5/Include/Market/DAL_LiveBarStream.mqh,"[""Market/DAL_LiveBarStream.mqh"",""mql5/Include/Market/DAL_LiveBarStream.mqh"",""mql5/Market/DAL_LiveBarStream.mqh""]",,false
mql5/Experts/M0005/M0005_DirectionalMemory.mq5,MQL5_INCLUDE,StructuralNodes/DAL_StructuralNodeEngine.mqh,11,RESOLVED_INTERNAL,mql5/Include/StructuralNodes/DAL_StructuralNodeEngine.mqh,"[""StructuralNodes/DAL_StructuralNodeEngine.mqh"",""mql5/Include/StructuralNodes/DAL_StructuralNodeEngine.mqh"",""mql5/StructuralNodes/DAL_StructuralNodeEngine.mqh""]",,false
mql5/Experts/M0005/M0005_DirectionalMemory.mq5,MQL5_INCLUDE,M0001/DAL_M0001Config.mqh,12,RESOLVED_INTERNAL,mql5/Include/M0001/DAL_M0001Config.mqh,"[""M0001/DAL_M0001Config.mqh"",""mql5/Include/M0001/DAL_M0001Config.mqh"",""mql5/M0001/DAL_M0001Config.mqh""]",,false
mql5/Experts/M0005/M0005_DirectionalMemory.mq5,MQL5_INCLUDE,M0001/DAL_M0001Engine.mqh,13,RESOLVED_INTERNAL,mql5/Include/M0001/DAL_M0001Engine.mqh,"[""M0001/DAL_M0001Engine.mqh"",""mql5/Include/M0001/DAL_M0001Engine.mqh"",""mql5/M0001/DAL_M0001Engine.mqh""]",,false
mql5/Experts/M0005/M0005_DirectionalMemory.mq5,MQL5_INCLUDE,M0001/DAL_M0001RtvNullComparison.mqh,14,RESOLVED_INTERNAL,mql5/Include/M0001/DAL_M0001RtvNullComparison.mqh,"[""M0001/DAL_M0001RtvNullComparison.mqh"",""mql5/Include/M0001/DAL_M0001RtvNullComparison.mqh"",""mql5/M0001/DAL_M0001RtvNullComparison.mqh""]",,false
mql5/Experts/M0005/M0005_DirectionalMemory.mq5,MQL5_INCLUDE,M0005/DAL_M0005Reports.mqh,15,RESOLVED_INTERNAL,mql5/Include/M0005/DAL_M0005Reports.mqh,"[""M0005/DAL_M0005Reports.mqh"",""mql5/Include/M0005/DAL_M0005Reports.mqh"",""mql5/M0005/DAL_M0005Reports.mqh""]",,false
mql5/Experts/M0005/M0005_DirectionalMemory.mq5,MQL5_INCLUDE,M0005/DAL_M0005AtomicNoSample.mqh,16,RESOLVED_INTERNAL,mql5/Include/M0005/DAL_M0005AtomicNoSample.mqh,"[""M0005/DAL_M0005AtomicNoSample.mqh"",""mql5/Include/M0005/DAL_M0005AtomicNoSample.mqh"",""mql5/M0005/DAL_M0005AtomicNoSample.mqh""]",,false
mql5/Experts/M0006/M0006_NodeSurvivalMap.mq5,MQL5_INCLUDE,M0006/DAL_M0006AllNodeReactionBoxes.mqh,8,RESOLVED_INTERNAL,mql5/Include/M0006/DAL_M0006AllNodeReactionBoxes.mqh,"[""M0006/DAL_M0006AllNodeReactionBoxes.mqh"",""mql5/Include/M0006/DAL_M0006AllNodeReactionBoxes.mqh"",""mql5/M0006/DAL_M0006AllNodeReactionBoxes.mqh""]",,false
mql5/Experts/M0006/M0006_ReversalExplosiveOptionality.mq5,MQL5_INCLUDE,M0001/DAL_M0001Config.mqh,9,RESOLVED_INTERNAL,mql5/Include/M0001/DAL_M0001Config.mqh,"[""M0001/DAL_M0001Config.mqh"",""mql5/Include/M0001/DAL_M0001Config.mqh"",""mql5/M0001/DAL_M0001Config.mqh""]",,false
mql5/Experts/M0006/M0006_ReversalExplosiveOptionality.mq5,MQL5_INCLUDE,M0006/DAL_M0006OptionalityReport.mqh,48,RESOLVED_INTERNAL,mql5/Include/M0006/DAL_M0006OptionalityReport.mqh,"[""M0006/DAL_M0006OptionalityReport.mqh"",""mql5/Include/M0006/DAL_M0006OptionalityReport.mqh"",""mql5/M0006/DAL_M0006OptionalityReport.mqh""]",,false
mql5/Experts/M0007/M0007_FlagCountingF1.mq5,MQL5_INCLUDE,M0007/DAL_M0007F1Detector.mqh,4,RESOLVED_INTERNAL,mql5/Include/M0007/DAL_M0007F1Detector.mqh,"[""M0007/DAL_M0007F1Detector.mqh"",""mql5/Include/M0007/DAL_M0007F1Detector.mqh"",""mql5/M0007/DAL_M0007F1Detector.mqh""]",,false
mql5/Experts/M0007/M0007_FlagCountingF1.mq5,MQL5_INCLUDE,M0007/DAL_M0007F1Renderer.mqh,6,RESOLVED_INTERNAL,mql5/Include/M0007/DAL_M0007F1Renderer.mqh,"[""M0007/DAL_M0007F1Renderer.mqh"",""mql5/Include/M0007/DAL_M0007F1Renderer.mqh"",""mql5/M0007/DAL_M0007F1Renderer.mqh""]",,false
mql5/Experts/Research/EXP0012_DistributionClusterMiner_Demo.mq5,MQL5_INCLUDE,Research/DAL_DistributionExecutionAdapter.mqh,5,RESOLVED_INTERNAL,mql5/Include/Research/DAL_DistributionExecutionAdapter.mqh,"[""Research/DAL_DistributionExecutionAdapter.mqh"",""mql5/Include/Research/DAL_DistributionExecutionAdapter.mqh"",""mql5/Research/DAL_DistributionExecutionAdapter.mqh""]",,false
mql5/Experts/Research/EXP0013_AstroExcelCandleReader_Demo.mq5,MQL5_INCLUDE,Research/DAL_AstroExcelCandleReader.mqh,7,RESOLVED_INTERNAL,mql5/Include/Research/DAL_AstroExcelCandleReader.mqh,"[""Research/DAL_AstroExcelCandleReader.mqh"",""mql5/Include/Research/DAL_AstroExcelCandleReader.mqh"",""mql5/Research/DAL_AstroExcelCandleReader.mqh""]",,false
mql5/Experts/Research/EXP0013_AstroExcelCandleReader_Demo.mq5,MQL5_INCLUDE,Research/DAL_AstroDerivedFeatures.mqh,9,RESOLVED_INTERNAL,mql5/Include/Research/DAL_AstroDerivedFeatures.mqh,"[""Research/DAL_AstroDerivedFeatures.mqh"",""mql5/Include/Research/DAL_AstroDerivedFeatures.mqh"",""mql5/Research/DAL_AstroDerivedFeatures.mqh""]",,false
mql5/Experts/Research/EXP0013_AstroFeatureStore_Demo.mq5,MQL5_INCLUDE,Research/DAL_AstroFeatureStore.mqh,4,RESOLVED_INTERNAL,mql5/Include/Research/DAL_AstroFeatureStore.mqh,"[""Research/DAL_AstroFeatureStore.mqh"",""mql5/Include/Research/DAL_AstroFeatureStore.mqh"",""mql5/Research/DAL_AstroFeatureStore.mqh""]",,false
mql5/Experts/Research/EXP0013_AstroFeatureStore_Demo.mq5,MQL5_INCLUDE,Research/DAL_AstroDistributionAdapter.mqh,6,RESOLVED_INTERNAL,mql5/Include/Research/DAL_AstroDistributionAdapter.mqh,"[""Research/DAL_AstroDistributionAdapter.mqh"",""mql5/Include/Research/DAL_AstroDistributionAdapter.mqh"",""mql5/Research/DAL_AstroDistributionAdapter.mqh""]",,false
mql5/Experts/Research/EXP0013_AstroPathCleanlinessMetrics_Demo.mq5,MQL5_INCLUDE,Research/DAL_AstroExcelCandleReader.mqh,7,RESOLVED_INTERNAL,mql5/Include/Research/DAL_AstroExcelCandleReader.mqh,"[""Research/DAL_AstroExcelCandleReader.mqh"",""mql5/Include/Research/DAL_AstroExcelCandleReader.mqh"",""mql5/Research/DAL_AstroExcelCandleReader.mqh""]",,false
