identity_id,identity_kind,source_artifact_path,source_artifact_sha256,target_package_root,target_layer,canonical_path_materialized,owner_resolution_status,identity_status,protected_platform_asset,security_sensitive,materialization_status,mapping_digest
ENG_STRATEGY_FACTORY_PLATFORM_UCEI03_ENTRYATOMS_90633D89_V1,ENGINE,mql5/Include/AlphaLab/StrategyFactory/TreatmentAtoms/UCEI03_EntryAtoms.mqh,sha256:dc1eca7aba82ae63c2bbd646d4fef698dcd193dafa6150df0935cb5388f6a63c,mql5/Include/AlphaLab/StrategyFactory/TreatmentAtoms/UCEI03_EntryAtoms.mqh,APPLICATION,False,ROLE_BOUND_HUMAN_ASSIGNEE_PENDING,PROTECTED_PLATFORM_TECHNICAL_IDENTITY,True,False,RETAINED_IN_PLACE,sha256:72151c67f73f4ec64f9d2a08d1c06a2cfa0ff700683212950679ae84ec4b34ba
ENG_STRATEGY_FACTORY_PLATFORM_UCEI03_ENUMS_FF8D0D54_V1,ENGINE,mql5/Include/AlphaLab/StrategyFactory/TreatmentAtoms/UCEI03_Enums.mqh,sha256:69b241366ec239f5989d2e7b129af75ce75d7faf3577d07e35901c1d594329c8,mql5/Include/AlphaLab/StrategyFactory/TreatmentAtoms/UCEI03_Enums.mqh,APPLICATION,False,ROLE_BOUND_HUMAN_ASSIGNEE_PENDING,PROTECTED_PLATFORM_TECHNICAL_IDENTITY,True,False,RETAINED_IN_PLACE,sha256:192f95e01a60daaf4116bd3eef8afb34afb5c9ff54a981cb773b8b5a25084c68
ENG_STRATEGY_FACTORY_PLATFORM_UCEI03_PARAMETERPACKET_195D47BF_V1,ENGINE,mql5/Include/AlphaLab/StrategyFactory/TreatmentAtoms/UCEI03_ParameterPacket.mqh,sha256:4858c823ebfbd99d0924bfda4e8689e40e6f3abcf0b6b077201150cce89ff2bf,mql5/Include/AlphaLab/StrategyFactory/TreatmentAtoms/UCEI03_ParameterPacket.mqh,APPLICATION,False,ROLE_BOUND_HUMAN_ASSIGNEE_PENDING,PROTECTED_PLATFORM_TECHNICAL_IDENTITY,True,False,RETAINED_IN_PLACE,sha256:def43d6205b3e1e6a81df919ab91177a30433efc21bff98010472e023490c405
ENG_STRATEGY_FACTORY_PLATFORM_UCEI03_PRICEMATH_C780391A_V1,ENGINE,mql5/Include/AlphaLab/StrategyFactory/TreatmentAtoms/UCEI03_PriceMath.mqh,sha256:7152c7b2fb69d15a815dcc77d6dd08ce6988c227932cf9a15df393eb13a02a5a,mql5/Include/AlphaLab/StrategyFactory/TreatmentAtoms/UCEI03_PriceMath.mqh,APPLICATION,False,ROLE_BOUND_HUMAN_ASSIGNEE_PENDING,PROTECTED_PLATFORM_TECHNICAL_IDENTITY,True,False,RETAINED_IN_PLACE,sha256:2bd938480586e5c84314c9f415b1ef421975b53c794bb18e8432451cb06c07f3
ENG_STRATEGY_FACTORY_PLATFORM_UCEI03_REGISTRY_5B1D2D53_V1,ENGINE,mql5/Include/AlphaLab/StrategyFactory/TreatmentAtoms/UCEI03_Registry.mqh,sha256:601c861272181052aea0adafc6b73cbd3eb18e9b075d5022c7c13ebd54b2dc38,mql5/Include/AlphaLab/StrategyFactory/TreatmentAtoms/UCEI03_Registry.mqh,APPLICATION,False,ROLE_BOUND_HUMAN_ASSIGNEE_PENDING,PROTECTED_PLATFORM_TECHNICAL_IDENTITY,True,False,RETAINED_IN_PLACE,sha256:a921f92de35dd781898e31e3313d903ac3589ac1719fc94f87915a107198775e
ENG_STRATEGY_FACTORY_PLATFORM_UCEI03_RULEATOMS_F2F03F87_V1,ENGINE,mql5/Include/AlphaLab/StrategyFactory/TreatmentAtoms/UCEI03_RuleAtoms.mqh,sha256:a245e04a8621bf5199206b52cbcc16b718283b00938948ae2e2d4a144a5b991d,mql5/Include/AlphaLab/StrategyFactory/TreatmentAtoms/UCEI03_RuleAtoms.mqh,APPLICATION,False,ROLE_BOUND_HUMAN_ASSIGNEE_PENDING,PROTECTED_PLATFORM_TECHNICAL_IDENTITY,True,False,RETAINED_IN_PLACE,sha256:c2f9982438816074bd7686313889f2a75570e0c29e385cca78a41a0194a75c13
ENG_STRATEGY_FACTORY_PLATFORM_UCEI03_STOPTARGETATOMS_1E311A5A_V1,ENGINE,mql5/Include/AlphaLab/StrategyFactory/TreatmentAtoms/UCEI03_StopTargetAtoms.mqh,sha256:a09700ead5ef599286bb16ef77230a6d5e4dd7c5ded2525ccb7228a78a146b49,mql5/Include/AlphaLab/StrategyFactory/TreatmentAtoms/UCEI03_StopTargetAtoms.mqh,APPLICATION,False,ROLE_BOUND_HUMAN_ASSIGNEE_PENDING,PROTECTED_PLATFORM_TECHNICAL_IDENTITY,True,False,RETAINED_IN_PLACE,sha256:855c47b66083139ef9ee45396a2e8d9bcdb160f79f649d62e2ca97c777f5c1e5
ENG_STRATEGY_FACTORY_PLATFORM_UCEI04_ALL_EAC7653B_V1,ENGINE,mql5/Include/AlphaLab/StrategyFactory/TreatmentCompiler/UCEI04_All.mqh,sha256:d48b36b6969cfbe69393f06ac6a2425e089123575c74bba2d5791d365b372b14,mql5/Include/AlphaLab/StrategyFactory/TreatmentCompiler/UCEI04_All.mqh,APPLICATION,False,ROLE_BOUND_HUMAN_ASSIGNEE_PENDING,PROTECTED_PLATFORM_TECHNICAL_IDENTITY,True,False,RETAINED_IN_PLACE,sha256:68b5d089d4a8a7e7bca2f692f2584fe1e19ffed53f35d0d33d84bec13307f338
ENG_STRATEGY_FACTORY_PLATFORM_UCEI04_COMPATIBILITY_4EEEFE60_V1,ENGINE,mql5/Include/AlphaLab/StrategyFactory/TreatmentCompiler/UCEI04_Compatibility.mqh,sha256:bdd5d19658a3e3abf6e317ed1ba973872392fe0213425694f806dc5ee30bb426,mql5/Include/AlphaLab/StrategyFactory/TreatmentCompiler/UCEI04_Compatibility.mqh,APPLICATION,False,ROLE_BOUND_HUMAN_ASSIGNEE_PENDING,PROTECTED_PLATFORM_TECHNICAL_IDENTITY,True,False,RETAINED_IN_PLACE,sha256:3ed027e965dac85147304b973353f20b95ff1896dd115c2da5317a538700e5d6
ENG_STRATEGY_FACTORY_PLATFORM_UCEI04_COMPILER_7B59BEBC_V1,ENGINE,mql5/Include/AlphaLab/StrategyFactory/TreatmentCompiler/UCEI04_Compiler.mqh,sha256:4d2b0e7218098222f266c42e6a32a0153e5c2d297ad918785b5a480a6426c16a,mql5/Include/AlphaLab/StrategyFactory/TreatmentCompiler/UCEI04_Compiler.mqh,APPLICATION,False,ROLE_BOUND_HUMAN_ASSIGNEE_PENDING,PROTECTED_PLATFORM_TECHNICAL_IDENTITY,True,False,RETAINED_IN_PLACE,sha256:1dd879c197ad96837644c34f1652f786e929da0578d1b7655c5c950279426d01
ENG_STRATEGY_FACTORY_PLATFORM_UCEI04_CONFORMANCE_3EEAA3CD_V1,ENGINE,mql5/Include/AlphaLab/StrategyFactory/TreatmentCompiler/UCEI04_Conformance.mqh,sha256:796351e09d34be98effdc87f4bca3a021db29c66faafeb922a465c99620f5d42,mql5/Include/AlphaLab/StrategyFactory/TreatmentCompiler/UCEI04_Conformance.mqh,APPLICATION,False,ROLE_BOUND_HUMAN_ASSIGNEE_PENDING,PROTECTED_PLATFORM_TECHNICAL_IDENTITY,True,False,RETAINED_IN_PLACE,sha256:f76ba7bea21f7dd9f4044868b03ad50a0c3970dcb79bb32d89cfc6e8d1033f88
ENG_STRATEGY_FACTORY_PLATFORM_UCEI04_CONTRACTS_540AC77E_V1,ENGINE,mql5/Include/AlphaLab/StrategyFactory/TreatmentCompiler/UCEI04_Contracts.mqh,sha256:8b85053bc77fdd02a857bde08490653852d9045f79f17a47d449d945fae270c1,mql5/Include/AlphaLab/StrategyFactory/TreatmentCompiler/UCEI04_Contracts.mqh,APPLICATION,False,ROLE_BOUND_HUMAN_ASSIGNEE_PENDING,PROTECTED_PLATFORM_TECHNICAL_IDENTITY,True,False,RETAINED_IN_PLACE,sha256:52dd9a07d9b74df9c6c5951a8f9963c9df32f52deb28f84b5e9632632ac7c8be
ENG_STRATEGY_FACTORY_PLATFORM_UCEI04_ENUMS_E5D20B55_V1,ENGINE,mql5/Include/AlphaLab/StrategyFactory/TreatmentCompiler/UCEI04_Enums.mqh,sha256:fc7017000d7d5c26986514f50311b82bd98431bd34483fb4183d7b79027d9120,mql5/Include/AlphaLab/StrategyFactory/TreatmentCompiler/UCEI04_Enums.mqh,APPLICATION,False,ROLE_BOUND_HUMAN_ASSIGNEE_PENDING,PROTECTED_PLATFORM_TECHNICAL_IDENTITY,True,False,RETAINED_IN_PLACE,sha256:637c5ad8160182ebc6e665de508e5af78f129ece129e0f12e5782c6081b500f6
ENG_STRATEGY_FACTORY_PLATFORM_UCEI04_GOLDENPATHS_D44FE767_V1,ENGINE,mql5/Include/AlphaLab/StrategyFactory/TreatmentCompiler/UCEI04_GoldenPaths.mqh,sha256:47a8a24ddee00ff413c63a310c98dc9f50f493e04d8b20eaba403dfed27f15a9,mql5/Include/AlphaLab/StrategyFactory/TreatmentCompiler/UCEI04_GoldenPaths.mqh,APPLICATION,False,ROLE_BOUND_HUMAN_ASSIGNEE_PENDING,PROTECTED_PLATFORM_TECHNICAL_IDENTITY,True,False,RETAINED_IN_PLACE,sha256:33ba9f76055cd79b0aec722db4eeea2194e721922f84011c99e4bb0cdcf062ff
ENG_STRATEGY_FACTORY_PLATFORM_UCEI04_INTRABARPOLICY_C16AD6C5_V1,ENGINE,mql5/Include/AlphaLab/StrategyFactory/TreatmentCompiler/UCEI04_IntrabarPolicy.mqh,sha256:1bf9c8df4158d5207dcd0864c66642afd10269f315b1916a25e519430945a501,mql5/Include/AlphaLab/StrategyFactory/TreatmentCompiler/UCEI04_IntrabarPolicy.mqh,APPLICATION,False,ROLE_BOUND_HUMAN_ASSIGNEE_PENDING,PROTECTED_PLATFORM_TECHNICAL_IDENTITY,True,False,RETAINED_IN_PLACE,sha256:c2642131af40e28316a5af868a54e0a101ed28513cd3a02b21695f3598247b47
ENG_STRATEGY_FACTORY_PLATFORM_UCEI04_MANUAL_3124B3CC_V1,ENGINE,mql5/Include/AlphaLab/StrategyFactory/TreatmentCompiler/UCEI04_Manual.mqh,sha256:c30a704df1cdd48167409f81d3712a28a69ab517d68d68851678a927d775c8a3,mql5/Include/AlphaLab/StrategyFactory/TreatmentCompiler/UCEI04_Manual.mqh,APPLICATION,False,ROLE_BOUND_HUMAN_ASSIGNEE_PENDING,PROTECTED_PLATFORM_TECHNICAL_IDENTITY,True,False,RETAINED_IN_PLACE,sha256:d0dc7645130f60473cfe2f05cfc6e9a5d6af6e8895ee97cc2f9b2c0e6e576645
ENG_STRATEGY_FACTORY_PLATFORM_UCEI04_MATRIX_977D6846_V1,ENGINE,mql5/Include/AlphaLab/StrategyFactory/TreatmentCompiler/UCEI04_Matrix.mqh,sha256:52890fe34df2f65d1e9ded81b1b26908e5cae01adbafa1fb592dd0dbf6fd87f9,mql5/Include/AlphaLab/StrategyFactory/TreatmentCompiler/UCEI04_Matrix.mqh,APPLICATION,False,ROLE_BOUND_HUMAN_ASSIGNEE_PENDING,PROTECTED_PLATFORM_TECHNICAL_IDENTITY,True,False,RETAINED_IN_PLACE,sha256:c3c3c1bd597abbc47c804529bdd25b25e75560eca8c8e08fc2e3aae2e59587af
ENG_STRATEGY_FACTORY_PLATFORM_UCEI04_PATHSTATEMACHINE_C160112D_V1,ENGINE,mql5/Include/AlphaLab/StrategyFactory/TreatmentCompiler/UCEI04_PathStateMachine.mqh,sha256:5023ab726a3f3fe29bdc6c270fd6ec75e9a31e08cfcf77167d56ffc1d297f0f9,mql5/Include/AlphaLab/StrategyFactory/TreatmentCompiler/UCEI04_PathStateMachine.mqh,APPLICATION,False,ROLE_BOUND_HUMAN_ASSIGNEE_PENDING,PROTECTED_PLATFORM_TECHNICAL_IDENTITY,True,False,RETAINED_IN_PLACE,sha256:8494ab938c54eefa96df5ae46fb290b937fe2037e4685f9aa16fed920f8dc362
ENG_STRATEGY_FACTORY_PLATFORM_SF12_ALLVALIDATION_0178FBDA_V1,ENGINE,mql5/Include/AlphaLab/StrategyFactory/Validation/SF12_AllValidation.mqh,sha256:49b8404b8672e7ae766f872ab93dd301e58e3558c5e5a8293846468bb9a732ae,mql5/Include/AlphaLab/StrategyFactory/Validation/SF12_AllValidation.mqh,APPLICATION,False,ROLE_BOUND_HUMAN_ASSIGNEE_PENDING,PROTECTED_PLATFORM_TECHNICAL_IDENTITY,True,False,RETAINED_IN_PLACE,sha256:548f1a512630c12e185c362e8cfe8d6fb0e109b486168599f40f1fee711c7e2b
ENG_STRATEGY_FACTORY_PLATFORM_SF12_FOLDCOMPILER_8B0E25D0_V1,ENGINE,mql5/Include/AlphaLab/StrategyFactory/Validation/SF12_FoldCompiler.mqh,sha256:b991d5917374557daa2774b5b83d77b1d1fc9c8430a0e9ee6e85b8cb523300fe,mql5/Include/AlphaLab/StrategyFactory/Validation/SF12_FoldCompiler.mqh,APPLICATION,False,ROLE_BOUND_HUMAN_ASSIGNEE_PENDING,PROTECTED_PLATFORM_TECHNICAL_IDENTITY,True,False,RETAINED_IN_PLACE,sha256:df6360b04583142ec6aa136cf88b85ed08e3c18bc7a8d8505b68feb45f7da87b
ENG_STRATEGY_FACTORY_PLATFORM_SF12_FOLDOBSERVATION_E2DB0C37_V1,ENGINE,mql5/Include/AlphaLab/StrategyFactory/Validation/SF12_FoldObservation.mqh,sha256:22a549f1729c9cded1467586dee2bc1671a63f5a11ff9faed5e08da847230ba5,mql5/Include/AlphaLab/StrategyFactory/Validation/SF12_FoldObservation.mqh,APPLICATION,False,ROLE_BOUND_HUMAN_ASSIGNEE_PENDING,PROTECTED_PLATFORM_TECHNICAL_IDENTITY,True,False,RETAINED_IN_PLACE,sha256:4281ce5e15cc4e485b98c6f14074fb6e9922b38706c4eabc0d0c478e3e16213f
ENG_STRATEGY_FACTORY_PLATFORM_SF12_VALIDATIONENGINE_A4C28397_V1,ENGINE,mql5/Include/AlphaLab/StrategyFactory/Validation/SF12_ValidationEngine.mqh,sha256:886b946ba81642859df9c7f91c70557b99a143158a13abc9095a674b3d4771a5,mql5/Include/AlphaLab/StrategyFactory/Validation/SF12_ValidationEngine.mqh,APPLICATION,False,ROLE_BOUND_HUMAN_ASSIGNEE_PENDING,PROTECTED_PLATFORM_TECHNICAL_IDENTITY,True,False,RETAINED_IN_PLACE,sha256:e713128c8b4b995271e85e6840bea1c783d2b0168bd05b0f6861a3ba19fce52b
ENG_STRATEGY_FACTORY_PLATFORM_SF12_VALIDATIONENUMS_9C9B4E50_V1,ENGINE,mql5/Include/AlphaLab/StrategyFactory/Validation/SF12_ValidationEnums.mqh,sha256:a06fca6fc542e53d8f70e3cbfb17a948bd70b79433a46a9ecb4d209437cd0656,mql5/Include/AlphaLab/StrategyFactory/Validation/SF12_ValidationEnums.mqh,APPLICATION,False,ROLE_BOUND_HUMAN_ASSIGNEE_PENDING,PROTECTED_PLATFORM_TECHNICAL_IDENTITY,True,False,RETAINED_IN_PLACE,sha256:1cc7056522eb612a87503008648e38ec27a9e8329614f7c5a76a04e85053bfe7
ENG_STRATEGY_FACTORY_PLATFORM_SF12_VALIDATIONEXPORTER_CA54136B_V1,ENGINE,mql5/Include/AlphaLab/StrategyFactory/Validation/SF12_ValidationExporter.mqh,sha256:a53c4e447a1d9cb966fa60b98758c4f0a09b4a44ad604f5591ab94aa23361559,mql5/Include/AlphaLab/StrategyFactory/Validation/SF12_ValidationExporter.mqh,APPLICATION,False,ROLE_BOUND_HUMAN_ASSIGNEE_PENDING,PROTECTED_PLATFORM_TECHNICAL_IDENTITY,True,False,RETAINED_IN_PLACE,sha256:8fff07274f9b2b7c54a9c7eca8822efc4155e9fedbb0c96d0e69c67c4800f968
ENG_STRATEGY_FACTORY_PLATFORM_SF12_VALIDATIONFOLD_958D99E0_V1,ENGINE,mql5/Include/AlphaLab/StrategyFactory/Validation/SF12_ValidationFold.mqh,sha256:2cb8f94c3bd693ed7eb1892f9ce1caa48615f7539a7868e96f3592602fe81fa0,mql5/Include/AlphaLab/StrategyFactory/Validation/SF12_ValidationFold.mqh,APPLICATION,False,ROLE_BOUND_HUMAN_ASSIGNEE_PENDING,PROTECTED_PLATFORM_TECHNICAL_IDENTITY,True,False,RETAINED_IN_PLACE,sha256:28112a79fa4c70a437627407d2ddfae9a0ac5ab6a192551f1ec3fecf3c734593
ENG_STRATEGY_FACTORY_PLATFORM_SF12_VALIDATIONGATE_81530269_V1,ENGINE,mql5/Include/AlphaLab/StrategyFactory/Validation/SF12_ValidationGate.mqh,sha256:2afe71f554299122a7e80d74d42e55397f18a85363669759823e0672bd306c14,mql5/Include/AlphaLab/StrategyFactory/Validation/SF12_ValidationGate.mqh,APPLICATION,False,ROLE_BOUND_HUMAN_ASSIGNEE_PENDING,PROTECTED_PLATFORM_TECHNICAL_IDENTITY,True,False,RETAINED_IN_PLACE,sha256:92e3ae3f1fa482d18ae5e445df32089aee1fbb290ac38d1d028aa228db7e3239
ENG_STRATEGY_FACTORY_PLATFORM_SF12_VALIDATIONPLAN_4672C364_V1,ENGINE,mql5/Include/AlphaLab/StrategyFactory/Validation/SF12_ValidationPlan.mqh,sha256:5d672367a311857214ca75dd78eb2d1ad81dadaf29f7d167a9657f68a2a63e71,mql5/Include/AlphaLab/StrategyFactory/Validation/SF12_ValidationPlan.mqh,APPLICATION,False,ROLE_BOUND_HUMAN_ASSIGNEE_PENDING,PROTECTED_PLATFORM_TECHNICAL_IDENTITY,True,False,RETAINED_IN_PLACE,sha256:72c68b531a6e8826f53858601edd2ea13726199b6432b9d6a554c6ee8cbcff61
ENG_STRATEGY_FACTORY_PLATFORM_SF12_VALIDATIONTELEMETRY_C48A258E_V1,ENGINE,mql5/Include/AlphaLab/StrategyFactory/Validation/SF12_ValidationTelemetry.mqh,sha256:5f113547ba1bd61b88f7ac2a12990a29be9e17f79df7d890b6c06964dac20be8,mql5/Include/AlphaLab/StrategyFactory/Validation/SF12_ValidationTelemetry.mqh,APPLICATION,False,ROLE_BOUND_HUMAN_ASSIGNEE_PENDING,PROTECTED_PLATFORM_TECHNICAL_IDENTITY,True,False,RETAINED_IN_PLACE,sha256:1e725fb116c77b180cecfad8a45a1026d9dcfb680dfa6d5e6b4d00edad06dd7d
ENG_MQL5_OTHER_DAL_CHARTOBJECTS_D2CCCED1_V1,ENGINE,mql5/Include/Common/DAL_ChartObjects.mqh,sha256:4b9386561f4d913921fa7fc83381fa7463b1dd320533d80fa7d1e1ea27f2ad26,lab/11_strategy_factory/shared_engines/ENG_MQL5_OTHER_DAL_CHARTOBJECTS_D2CCCED1_V1,SHARED_ENGINE,False,ROLE_BOUND_HUMAN_ASSIGNEE_PENDING,PROVISIONAL_UNMERGED_IDENTITY_CANDIDATE,False,False,BLOCKED_OWNER_APPROVAL,sha256:59bad3289bcf351c968400ca315dd3f821372a041f4da767c4efcd673499265a
ENG_MQL5_OTHER_DAL_COMMON_0ADE818C_V1,ENGINE,mql5/Include/Common/DAL_Common.mqh,sha256:5f9f64d5bc06a681039eb7f964987bebf2088128abd80110cf4d6f08caf33cea,lab/11_strategy_factory/shared_engines/ENG_MQL5_OTHER_DAL_COMMON_0ADE818C_V1,SHARED_ENGINE,False,ROLE_BOUND_HUMAN_ASSIGNEE_PENDING,PROVISIONAL_UNMERGED_IDENTITY_CANDIDATE,False,False,BLOCKED_OWNER_APPROVAL,sha256:f09b4e25f9dbbdf9ac0978926df698c60e3dfc2f54b3ebd819986acbb268bd10
ENG_MQL5_OTHER_DAL_MATH_752C4F19_V1,ENGINE,mql5/Include/Common/DAL_Math.mqh,sha256:0fe3265b7ed4903120e75cd00219943b16e3f7f9231d62471949d0e6751b50af,lab/11_strategy_factory/shared_engines/ENG_MQL5_OTHER_DAL_MATH_752C4F19_V1,SHARED_ENGINE,False,ROLE_BOUND_HUMAN_ASSIGNEE_PENDING,PROVISIONAL_UNMERGED_IDENTITY_CANDIDATE,False,False,BLOCKED_OWNER_APPROVAL,sha256:5f2e59f5e72c05a78552003e83b4107787c3d601489be6f038ff42a3dd06a3e9
STP_EXP0018_DAYE_TRADER_DAYE_CONFIRMATIONAUDIT_93D28245_V1,SETUP,mql5/Include/DayeTrader/EXP0018/DAYE_ConfirmationAudit.mqh,sha256:b5cb3cbc4210e9150fa221dce6e42319b9010bc02249b2a2189860db09ed35a5,lab/11_strategy_factory/setups/STP_EXP0018_DAYE_TRADER_DAYE_CONFIRMATIONAUDIT_93D28245_V1,SETUP,False,ROLE_BOUND_HUMAN_ASSIGNEE_PENDING,PROVISIONAL_UNMERGED_IDENTITY_CANDIDATE,False,False,BLOCKED_OWNER_APPROVAL,sha256:4952ea734e178b093c6071dda913f868ed9e61c8e58bd05d6c1151acfe228888
STP_EXP0018_DAYE_TRADER_DAYE_CONFIRMATIONCHECKPOINT_2F6645D9_V1,SETUP,mql5/Include/DayeTrader/EXP0018/DAYE_ConfirmationCheckpoint.mqh,sha256:086706e2f0096c8e59200fa06e2258d3dc05f6c0d0e8ddfa88991831b0ec51a3,lab/11_strategy_factory/setups/STP_EXP0018_DAYE_TRADER_DAYE_CONFIRMATIONCHECKPOINT_2F6645D9_V1,SETUP,False,ROLE_BOUND_HUMAN_ASSIGNEE_PENDING,PROVISIONAL_UNMERGED_IDENTITY_CANDIDATE,False,False,BLOCKED_OWNER_APPROVAL,sha256:e8c477c4668ccb02b890f98c1d2af053429224109813f3c9f8e4d122b539cbd9
ART_EXP0018_DAYE_TRADER_DAYE_CONFIRMATIONDIAGNOSTICS_BA5E6553_V1,SUPPORT_ARTIFACT,mql5/Include/DayeTrader/EXP0018/DAYE_ConfirmationDiagnostics.mqh,sha256:2a244f1d13b2941c17a7116c1a6ac65dc269443190a2edd728c6ad6536c6b6af,registry/legacy_context_migration/support_artifacts/ART_EXP0018_DAYE_TRADER_DAYE_CONFIRMATIONDIAGNOSTICS_BA5E6553_V1,APPLICATION,False,ROLE_BOUND_HUMAN_ASSIGNEE_PENDING,PROVISIONAL_UNMERGED_IDENTITY_CANDIDATE,False,False,BLOCKED_OWNER_APPROVAL,sha256:51567b4f71ccb772664c178193703995f1762ee8909bc25692a6ccccfb8fb9bc
STP_EXP0018_DAYE_TRADER_DAYE_CONFIRMATIONENGINE_22F70BAA_V1,SETUP,mql5/Include/DayeTrader/EXP0018/DAYE_ConfirmationEngine.mqh,sha256:be3efe2b49adb8ae85dbb87d35363f49e57ca51edeef78d2988e414538a5408f,lab/11_strategy_factory/setups/STP_EXP0018_DAYE_TRADER_DAYE_CONFIRMATIONENGINE_22F70BAA_V1,SETUP,False,ROLE_BOUND_HUMAN_ASSIGNEE_PENDING,PROVISIONAL_UNMERGED_IDENTITY_CANDIDATE,False,False,BLOCKED_OWNER_APPROVAL,sha256:547ffe1fa884ecf41f8a40bd80408b176be3cf0ca1b7dd4fbc9e46122968f4f8
STP_EXP0018_DAYE_TRADER_DAYE_CONFIRMATIONEVENTS_D15CF629_V1,SETUP,mql5/Include/DayeTrader/EXP0018/DAYE_ConfirmationEvents.mqh,sha256:882592487b823f9d47d9f05df74ef1299da81dec038dbb0960132de5002e11de,lab/11_strategy_factory/setups/STP_EXP0018_DAYE_TRADER_DAYE_CONFIRMATIONEVENTS_D15CF629_V1,SETUP,False,ROLE_BOUND_HUMAN_ASSIGNEE_PENDING,PROVISIONAL_UNMERGED_IDENTITY_CANDIDATE,False,False,BLOCKED_OWNER_APPROVAL,sha256:2d9a19d55902c9b6639721e074f1653afdeea68b69a21641a17484892d66dfeb
STP_EXP0018_DAYE_TRADER_DAYE_CONFIRMATIONSELFTEST_F98BC4B5_V1,SETUP,mql5/Include/DayeTrader/EXP0018/DAYE_ConfirmationSelfTest.mqh,sha256:ac0d30b1f034afc2969b986834947fc3acea0ae3bb4d40148eeaa9b49af05084,lab/11_strategy_factory/setups/STP_EXP0018_DAYE_TRADER_DAYE_CONFIRMATIONSELFTEST_F98BC4B5_V1,SETUP,False,ROLE_BOUND_HUMAN_ASSIGNEE_PENDING,PROVISIONAL_UNMERGED_IDENTITY_CANDIDATE,False,False,BLOCKED_OWNER_APPROVAL,sha256:1e24df6c4581d202a529834d2d4b340809c9a27469ac98ed05f237c9a6d04cb2
STP_EXP0018_DAYE_TRADER_DAYE_CONFIRMATIONSTATEMACHINE_0F51BA14_V1,SETUP,mql5/Include/DayeTrader/EXP0018/DAYE_ConfirmationStateMachine.mqh,sha256:480a3fa552cc5ab31b8b07dbce3fd9f06341df290ef7c25e77b1961b1cd49917,lab/11_strategy_factory/setups/STP_EXP0018_DAYE_TRADER_DAYE_CONFIRMATIONSTATEMACHINE_0F51BA14_V1,SETUP,False,ROLE_BOUND_HUMAN_ASSIGNEE_PENDING,PROVISIONAL_UNMERGED_IDENTITY_CANDIDATE,False,False,BLOCKED_OWNER_APPROVAL,sha256:3536824fb52fa598c05772d993e215a4c007b4dddd805a523297da1d04b70b60
STP_EXP0018_DAYE_TRADER_DAYE_CONFIRMATIONSTORE_7FE0BBEE_V1,SETUP,mql5/Include/DayeTrader/EXP0018/DAYE_ConfirmationStore.mqh,sha256:7cdda590382676cd45f3f89226734c7e451cbb3e4438fd9673d8f4ba9b37ccc2,lab/11_strategy_factory/setups/STP_EXP0018_DAYE_TRADER_DAYE_CONFIRMATIONSTORE_7FE0BBEE_V1,SETUP,False,ROLE_BOUND_HUMAN_ASSIGNEE_PENDING,PROVISIONAL_UNMERGED_IDENTITY_CANDIDATE,False,False,BLOCKED_OWNER_APPROVAL,sha256:c7f6f65602cbd9fa7d7a60caaeb57c7793658873f0dd04e3b4f9d0af21934a14
STP_EXP0018_DAYE_TRADER_DAYE_CONFIRMATIONTYPES_A5A2F2C3_V1,SETUP,mql5/Include/DayeTrader/EXP0018/DAYE_ConfirmationTypes.mqh,sha256:257415e73730b7ee166c39a361dcf86269d5a326ed7005f56dbe816da5c63527,lab/11_strategy_factory/setups/STP_EXP0018_DAYE_TRADER_DAYE_CONFIRMATIONTYPES_A5A2F2C3_V1,SETUP,False,ROLE_BOUND_HUMAN_ASSIGNEE_PENDING,PROVISIONAL_UNMERGED_IDENTITY_CANDIDATE,False,False,BLOCKED_OWNER_APPROVAL,sha256:50613517bc7a24bb43163c23a43e8ee467ba9528dd22ebcc656b18a889fdf62b
ART_EXP0018_DAYE_TRADER_DAYE_DATADIAGNOSTICS_5CA3147B_V1,SUPPORT_ARTIFACT,mql5/Include/DayeTrader/EXP0018/DAYE_DataDiagnostics.mqh,sha256:48aa616897861a879fd5b2a2b76ed31936e87ac12f57e31d0b3936c52fd66085,registry/legacy_context_migration/support_artifacts/ART_EXP0018_DAYE_TRADER_DAYE_DATADIAGNOSTICS_5CA3147B_V1,APPLICATION,False,ROLE_BOUND_HUMAN_ASSIGNEE_PENDING,PROVISIONAL_UNMERGED_IDENTITY_CANDIDATE,False,False,BLOCKED_OWNER_APPROVAL,sha256:c3eb5b7f802c7cd83d165410d812608c03a5f235a28952150b3f643597b2a084
ENG_EXP0018_DAYE_TRADER_DAYE_DATAENGINE_73F7AC6E_V1,ENGINE,mql5/Include/DayeTrader/EXP0018/DAYE_DataEngine.mqh,sha256:1fdcedbfeb89e3850d450e669db3f035ed43610a72479c87b3391c84ca1f89c5,lab/11_strategy_factory/shared_engines/ENG_EXP0018_DAYE_TRADER_DAYE_DATAENGINE_73F7AC6E_V1,SHARED_ENGINE,False,ROLE_BOUND_HUMAN_ASSIGNEE_PENDING,PROVISIONAL_UNMERGED_IDENTITY_CANDIDATE,False,False,BLOCKED_OWNER_APPROVAL,sha256:7ba17e38c81fa687b6f8b0e0b69d00991d26e2dce8cf2a60c53c816f46d086fa
