source_path,edge_type,raw_target,line_number,resolution_status,resolved_path,resolution_candidates,resolution_candidate_count,semantic_reachability_claimed
EXP0018_PHASE09_SESSION_BOXES_V2_MANIFEST.json,CONFIG_PATH_REFERENCE,docs/obsidian_deep/01_concepts/EXP0018_P09_Only_Owned_Objects_Can_Be_Deleted.md,0,RESOLVED_INTERNAL,docs/obsidian_deep/01_concepts/EXP0018_P09_Only_Owned_Objects_Can_Be_Deleted.md,"[""docs/obsidian_deep/01_concepts/EXP0018_P09_Only_Owned_Objects_Can_Be_Deleted.md""]",,false
EXP0018_PHASE09_SESSION_BOXES_V2_MANIFEST.json,CONFIG_PATH_REFERENCE,docs/obsidian_deep/01_concepts/EXP0018_P09_Open_Boxes_Update_Closed_Boxes_Verify.md,0,RESOLVED_INTERNAL,docs/obsidian_deep/01_concepts/EXP0018_P09_Open_Boxes_Update_Closed_Boxes_Verify.md,"[""docs/obsidian_deep/01_concepts/EXP0018_P09_Open_Boxes_Update_Closed_Boxes_Verify.md""]",,false
EXP0018_PHASE09_SESSION_BOXES_V2_MANIFEST.json,CONFIG_PATH_REFERENCE,docs/obsidian_deep/01_concepts/EXP0018_P09_Partial_Sessions_Are_Rejected_By_Default.md,0,RESOLVED_INTERNAL,docs/obsidian_deep/01_concepts/EXP0018_P09_Partial_Sessions_Are_Rejected_By_Default.md,"[""docs/obsidian_deep/01_concepts/EXP0018_P09_Partial_Sessions_Are_Rejected_By_Default.md""]",,false
EXP0018_PHASE09_SESSION_BOXES_V2_MANIFEST.json,CONFIG_PATH_REFERENCE,docs/obsidian_deep/01_concepts/EXP0018_P09_Session_Boxes_Project_P03_Truth.md,0,RESOLVED_INTERNAL,docs/obsidian_deep/01_concepts/EXP0018_P09_Session_Boxes_Project_P03_Truth.md,"[""docs/obsidian_deep/01_concepts/EXP0018_P09_Session_Boxes_Project_P03_Truth.md""]",,false
EXP0018_PHASE09_SESSION_BOXES_V2_MANIFEST.json,CONFIG_PATH_REFERENCE,docs/obsidian_deep/01_concepts/EXP0018_P09_The_17_To_18_Gap_Is_Never_Boxed.md,0,RESOLVED_INTERNAL,docs/obsidian_deep/01_concepts/EXP0018_P09_The_17_To_18_Gap_Is_Never_Boxed.md,"[""docs/obsidian_deep/01_concepts/EXP0018_P09_The_17_To_18_Gap_Is_Never_Boxed.md""]",,false
EXP0018_PHASE09_SESSION_BOXES_V2_MANIFEST.json,CONFIG_PATH_REFERENCE,docs/obsidian_deep/03_decision_maps/EXP0018_P09_Chart_Target_Map.md,0,RESOLVED_INTERNAL,docs/obsidian_deep/03_decision_maps/EXP0018_P09_Chart_Target_Map.md,"[""docs/obsidian_deep/03_decision_maps/EXP0018_P09_Chart_Target_Map.md""]",,false
EXP0018_PHASE09_SESSION_BOXES_V2_MANIFEST.json,CONFIG_PATH_REFERENCE,docs/obsidian_deep/03_decision_maps/EXP0018_P09_Geometry_Map.md,0,RESOLVED_INTERNAL,docs/obsidian_deep/03_decision_maps/EXP0018_P09_Geometry_Map.md,"[""docs/obsidian_deep/03_decision_maps/EXP0018_P09_Geometry_Map.md""]",,false
EXP0018_PHASE09_SESSION_BOXES_V2_MANIFEST.json,CONFIG_PATH_REFERENCE,docs/obsidian_deep/03_decision_maps/EXP0018_P09_Handoff_Map.md,0,RESOLVED_INTERNAL,docs/obsidian_deep/03_decision_maps/EXP0018_P09_Handoff_Map.md,"[""docs/obsidian_deep/03_decision_maps/EXP0018_P09_Handoff_Map.md""]",,false
EXP0018_PHASE09_SESSION_BOXES_V2_MANIFEST.json,CONFIG_PATH_REFERENCE,docs/obsidian_deep/03_decision_maps/EXP0018_P09_Open_Close_State_Map.md,0,RESOLVED_INTERNAL,docs/obsidian_deep/03_decision_maps/EXP0018_P09_Open_Close_State_Map.md,"[""docs/obsidian_deep/03_decision_maps/EXP0018_P09_Open_Close_State_Map.md""]",,false
EXP0018_PHASE09_SESSION_BOXES_V2_MANIFEST.json,CONFIG_PATH_REFERENCE,docs/obsidian_deep/03_decision_maps/EXP0018_P09_Ownership_Cleanup_Map.md,0,RESOLVED_INTERNAL,docs/obsidian_deep/03_decision_maps/EXP0018_P09_Ownership_Cleanup_Map.md,"[""docs/obsidian_deep/03_decision_maps/EXP0018_P09_Ownership_Cleanup_Map.md""]",,false
EXP0018_PHASE09_SESSION_BOXES_V2_MANIFEST.json,CONFIG_PATH_REFERENCE,docs/obsidian_deep/03_decision_maps/EXP0018_P09_Source_Admission_Map.md,0,RESOLVED_INTERNAL,docs/obsidian_deep/03_decision_maps/EXP0018_P09_Source_Admission_Map.md,"[""docs/obsidian_deep/03_decision_maps/EXP0018_P09_Source_Admission_Map.md""]",,false
EXP0018_PHASE09_SESSION_BOXES_V2_MANIFEST.json,CONFIG_PATH_REFERENCE,docs/obsidian_deep/04_checklists/EXP0018_P09_Chart_Target_Checklist.md,0,RESOLVED_INTERNAL,docs/obsidian_deep/04_checklists/EXP0018_P09_Chart_Target_Checklist.md,"[""docs/obsidian_deep/04_checklists/EXP0018_P09_Chart_Target_Checklist.md""]",,false
EXP0018_PHASE09_SESSION_BOXES_V2_MANIFEST.json,CONFIG_PATH_REFERENCE,docs/obsidian_deep/04_checklists/EXP0018_P09_Compile_Checklist.md,0,RESOLVED_INTERNAL,docs/obsidian_deep/04_checklists/EXP0018_P09_Compile_Checklist.md,"[""docs/obsidian_deep/04_checklists/EXP0018_P09_Compile_Checklist.md""]",,false
EXP0018_PHASE09_SESSION_BOXES_V2_MANIFEST.json,CONFIG_PATH_REFERENCE,docs/obsidian_deep/04_checklists/EXP0018_P09_Completeness_Checklist.md,0,RESOLVED_INTERNAL,docs/obsidian_deep/04_checklists/EXP0018_P09_Completeness_Checklist.md,"[""docs/obsidian_deep/04_checklists/EXP0018_P09_Completeness_Checklist.md""]",,false
EXP0018_PHASE09_SESSION_BOXES_V2_MANIFEST.json,CONFIG_PATH_REFERENCE,docs/obsidian_deep/04_checklists/EXP0018_P09_Geometry_Checklist.md,0,RESOLVED_INTERNAL,docs/obsidian_deep/04_checklists/EXP0018_P09_Geometry_Checklist.md,"[""docs/obsidian_deep/04_checklists/EXP0018_P09_Geometry_Checklist.md""]",,false
EXP0018_PHASE09_SESSION_BOXES_V2_MANIFEST.json,CONFIG_PATH_REFERENCE,docs/obsidian_deep/04_checklists/EXP0018_P09_Handoff_Checklist.md,0,RESOLVED_INTERNAL,docs/obsidian_deep/04_checklists/EXP0018_P09_Handoff_Checklist.md,"[""docs/obsidian_deep/04_checklists/EXP0018_P09_Handoff_Checklist.md""]",,false
EXP0018_PHASE09_SESSION_BOXES_V2_MANIFEST.json,CONFIG_PATH_REFERENCE,docs/obsidian_deep/04_checklists/EXP0018_P09_Ownership_Checklist.md,0,RESOLVED_INTERNAL,docs/obsidian_deep/04_checklists/EXP0018_P09_Ownership_Checklist.md,"[""docs/obsidian_deep/04_checklists/EXP0018_P09_Ownership_Checklist.md""]",,false
EXP0018_PHASE09_SESSION_BOXES_V2_MANIFEST.json,CONFIG_PATH_REFERENCE,lab/10_infrastructure/EXP0018_daye_trader/README_PHASE09_SESSION_BOXES_V2.md,0,RESOLVED_INTERNAL,lab/10_infrastructure/EXP0018_daye_trader/README_PHASE09_SESSION_BOXES_V2.md,"[""lab/10_infrastructure/EXP0018_daye_trader/README_PHASE09_SESSION_BOXES_V2.md""]",,false
EXP0018_PHASE09_SESSION_BOXES_V2_MANIFEST.json,CONFIG_PATH_REFERENCE,lab/10_infrastructure/EXP0018_daye_trader/contracts/daye_session_box_contract_v2.json,0,RESOLVED_INTERNAL,lab/10_infrastructure/EXP0018_daye_trader/contracts/daye_session_box_contract_v2.json,"[""lab/10_infrastructure/EXP0018_daye_trader/contracts/daye_session_box_contract_v2.json""]",,false
EXP0018_PHASE09_SESSION_BOXES_V2_MANIFEST.json,CONFIG_PATH_REFERENCE,lab/10_infrastructure/EXP0018_daye_trader/fixtures/daye_session_box_cases_v2.csv,0,RESOLVED_INTERNAL,lab/10_infrastructure/EXP0018_daye_trader/fixtures/daye_session_box_cases_v2.csv,"[""lab/10_infrastructure/EXP0018_daye_trader/fixtures/daye_session_box_cases_v2.csv""]",,false
EXP0018_PHASE09_SESSION_BOXES_V2_MANIFEST.json,CONFIG_PATH_REFERENCE,lab/10_infrastructure/EXP0018_daye_trader/powershell/run_exp0018_phase09_session_boxes_v2_checks.ps1,0,RESOLVED_INTERNAL,lab/10_infrastructure/EXP0018_daye_trader/powershell/run_exp0018_phase09_session_boxes_v2_checks.ps1,"[""lab/10_infrastructure/EXP0018_daye_trader/powershell/run_exp0018_phase09_session_boxes_v2_checks.ps1""]",,false
EXP0018_PHASE09_SESSION_BOXES_V2_MANIFEST.json,CONFIG_PATH_REFERENCE,lab/10_infrastructure/EXP0018_daye_trader/tests/test_exp0018_phase09_session_boxes_v2.py,0,RESOLVED_INTERNAL,lab/10_infrastructure/EXP0018_daye_trader/tests/test_exp0018_phase09_session_boxes_v2.py,"[""lab/10_infrastructure/EXP0018_daye_trader/tests/test_exp0018_phase09_session_boxes_v2.py""]",,false
EXP0018_PHASE09_SESSION_BOXES_V2_MANIFEST.json,CONFIG_PATH_REFERENCE,lab/10_infrastructure/EXP0018_daye_trader/tools/validate_exp0018_phase09_session_boxes_v2.py,0,RESOLVED_INTERNAL,lab/10_infrastructure/EXP0018_daye_trader/tools/validate_exp0018_phase09_session_boxes_v2.py,"[""lab/10_infrastructure/EXP0018_daye_trader/tools/validate_exp0018_phase09_session_boxes_v2.py""]",,false
EXP0018_PHASE09_SESSION_BOXES_V2_MANIFEST.json,CONFIG_PATH_REFERENCE,mql5/Experts/DayeTrader/EXP0018_Daye_Session_Boxes_Anatomy.mq5,0,RESOLVED_INTERNAL,mql5/Experts/DayeTrader/EXP0018_Daye_Session_Boxes_Anatomy.mq5,"[""mql5/Experts/DayeTrader/EXP0018_Daye_Session_Boxes_Anatomy.mq5""]",,false
EXP0018_PHASE09_SESSION_BOXES_V2_MANIFEST.json,CONFIG_PATH_REFERENCE,mql5/Include/DayeTrader/EXP0018/DAYE_SessionBoxAudit.mqh,0,RESOLVED_INTERNAL,mql5/Include/DayeTrader/EXP0018/DAYE_SessionBoxAudit.mqh,"[""mql5/Include/DayeTrader/EXP0018/DAYE_SessionBoxAudit.mqh""]",,false
EXP0018_PHASE09_SESSION_BOXES_V2_MANIFEST.json,CONFIG_PATH_REFERENCE,mql5/Include/DayeTrader/EXP0018/DAYE_SessionBoxChartResolver.mqh,0,RESOLVED_INTERNAL,mql5/Include/DayeTrader/EXP0018/DAYE_SessionBoxChartResolver.mqh,"[""mql5/Include/DayeTrader/EXP0018/DAYE_SessionBoxChartResolver.mqh""]",,false
EXP0018_PHASE09_SESSION_BOXES_V2_MANIFEST.json,CONFIG_PATH_REFERENCE,mql5/Include/DayeTrader/EXP0018/DAYE_SessionBoxDiagnostics.mqh,0,RESOLVED_INTERNAL,mql5/Include/DayeTrader/EXP0018/DAYE_SessionBoxDiagnostics.mqh,"[""mql5/Include/DayeTrader/EXP0018/DAYE_SessionBoxDiagnostics.mqh""]",,false
EXP0018_PHASE09_SESSION_BOXES_V2_MANIFEST.json,CONFIG_PATH_REFERENCE,mql5/Include/DayeTrader/EXP0018/DAYE_SessionBoxEngine.mqh,0,RESOLVED_INTERNAL,mql5/Include/DayeTrader/EXP0018/DAYE_SessionBoxEngine.mqh,"[""mql5/Include/DayeTrader/EXP0018/DAYE_SessionBoxEngine.mqh""]",,false
EXP0018_PHASE09_SESSION_BOXES_V2_MANIFEST.json,CONFIG_PATH_REFERENCE,mql5/Include/DayeTrader/EXP0018/DAYE_SessionBoxEvents.mqh,0,RESOLVED_INTERNAL,mql5/Include/DayeTrader/EXP0018/DAYE_SessionBoxEvents.mqh,"[""mql5/Include/DayeTrader/EXP0018/DAYE_SessionBoxEvents.mqh""]",,false
EXP0018_PHASE09_SESSION_BOXES_V2_MANIFEST.json,CONFIG_PATH_REFERENCE,mql5/Include/DayeTrader/EXP0018/DAYE_SessionBoxGeometry.mqh,0,RESOLVED_INTERNAL,mql5/Include/DayeTrader/EXP0018/DAYE_SessionBoxGeometry.mqh,"[""mql5/Include/DayeTrader/EXP0018/DAYE_SessionBoxGeometry.mqh""]",,false
EXP0018_PHASE09_SESSION_BOXES_V2_MANIFEST.json,CONFIG_PATH_REFERENCE,mql5/Include/DayeTrader/EXP0018/DAYE_SessionBoxIdentity.mqh,0,RESOLVED_INTERNAL,mql5/Include/DayeTrader/EXP0018/DAYE_SessionBoxIdentity.mqh,"[""mql5/Include/DayeTrader/EXP0018/DAYE_SessionBoxIdentity.mqh""]",,false
EXP0018_PHASE09_SESSION_BOXES_V2_MANIFEST.json,CONFIG_PATH_REFERENCE,mql5/Include/DayeTrader/EXP0018/DAYE_SessionBoxObjectManager.mqh,0,RESOLVED_INTERNAL,mql5/Include/DayeTrader/EXP0018/DAYE_SessionBoxObjectManager.mqh,"[""mql5/Include/DayeTrader/EXP0018/DAYE_SessionBoxObjectManager.mqh""]",,false
EXP0018_PHASE09_SESSION_BOXES_V2_MANIFEST.json,CONFIG_PATH_REFERENCE,mql5/Include/DayeTrader/EXP0018/DAYE_SessionBoxPolicy.mqh,0,RESOLVED_INTERNAL,mql5/Include/DayeTrader/EXP0018/DAYE_SessionBoxPolicy.mqh,"[""mql5/Include/DayeTrader/EXP0018/DAYE_SessionBoxPolicy.mqh""]",,false
EXP0018_PHASE09_SESSION_BOXES_V2_MANIFEST.json,CONFIG_PATH_REFERENCE,mql5/Include/DayeTrader/EXP0018/DAYE_SessionBoxSelfTest.mqh,0,RESOLVED_INTERNAL,mql5/Include/DayeTrader/EXP0018/DAYE_SessionBoxSelfTest.mqh,"[""mql5/Include/DayeTrader/EXP0018/DAYE_SessionBoxSelfTest.mqh""]",,false
EXP0018_PHASE09_SESSION_BOXES_V2_MANIFEST.json,CONFIG_PATH_REFERENCE,mql5/Include/DayeTrader/EXP0018/DAYE_SessionBoxStore.mqh,0,RESOLVED_INTERNAL,mql5/Include/DayeTrader/EXP0018/DAYE_SessionBoxStore.mqh,"[""mql5/Include/DayeTrader/EXP0018/DAYE_SessionBoxStore.mqh""]",,false
EXP0018_PHASE09_SESSION_BOXES_V2_MANIFEST.json,CONFIG_PATH_REFERENCE,mql5/Include/DayeTrader/EXP0018/DAYE_SessionBoxTypes.mqh,0,RESOLVED_INTERNAL,mql5/Include/DayeTrader/EXP0018/DAYE_SessionBoxTypes.mqh,"[""mql5/Include/DayeTrader/EXP0018/DAYE_SessionBoxTypes.mqh""]",,false
EXP0018_PHASE10_HOTFIX002_VISUAL_RECOVERY_MANIFEST.json,CONFIG_PATH_REFERENCE,docs/execution/EXP0018_daye_trader_intermarket_divergence/implementation_design_v2/17_phase10_unified_visual_anatomy_v2/00_INDEX.md,0,RESOLVED_INTERNAL,docs/execution/EXP0018_daye_trader_intermarket_divergence/implementation_design_v2/17_phase10_unified_visual_anatomy_v2/00_INDEX.md,"[""docs/execution/EXP0018_daye_trader_intermarket_divergence/implementation_design_v2/17_phase10_unified_visual_anatomy_v2/00_INDEX.md""]",,false
EXP0018_PHASE10_HOTFIX002_VISUAL_RECOVERY_MANIFEST.json,CONFIG_PATH_REFERENCE,docs/execution/EXP0018_daye_trader_intermarket_divergence/implementation_design_v2/17_phase10_unified_visual_anatomy_v2/hotfixes/HOTFIX002_VISUAL_INIT_AND_BROKER_SYMBOL_RECOVERY.md,0,RESOLVED_INTERNAL,docs/execution/EXP0018_daye_trader_intermarket_divergence/implementation_design_v2/17_phase10_unified_visual_anatomy_v2/hotfixes/HOTFIX002_VISUAL_INIT_AND_BROKER_SYMBOL_RECOVERY.md,"[""docs/execution/EXP0018_daye_trader_intermarket_divergence/implementation_design_v2/17_phase10_unified_visual_anatomy_v2/hotfixes/HOTFIX002_VISUAL_INIT_AND_BROKER_SYMBOL_RECOVERY.md""]",,false
EXP0018_PHASE10_HOTFIX002_VISUAL_RECOVERY_MANIFEST.json,CONFIG_PATH_REFERENCE,docs/obsidian_deep/00_mocs/CG_EXP0018_PHASE10_UNIFIED_VISUAL_ANATOMY_MOC.md,0,RESOLVED_INTERNAL,docs/obsidian_deep/00_mocs/CG_EXP0018_PHASE10_UNIFIED_VISUAL_ANATOMY_MOC.md,"[""docs/obsidian_deep/00_mocs/CG_EXP0018_PHASE10_UNIFIED_VISUAL_ANATOMY_MOC.md""]",,false
EXP0018_PHASE10_HOTFIX002_VISUAL_RECOVERY_MANIFEST.json,CONFIG_PATH_REFERENCE,docs/obsidian_deep/01_concepts/EXP0018_P10_Temporal_Visuals_Do_Not_Require_A_Paired_Divergence_Source.md,0,RESOLVED_INTERNAL,docs/obsidian_deep/01_concepts/EXP0018_P10_Temporal_Visuals_Do_Not_Require_A_Paired_Divergence_Source.md,"[""docs/obsidian_deep/01_concepts/EXP0018_P10_Temporal_Visuals_Do_Not_Require_A_Paired_Divergence_Source.md""]",,false
EXP0018_PHASE10_HOTFIX002_VISUAL_RECOVERY_MANIFEST.json,CONFIG_PATH_REFERENCE,lab/10_infrastructure/EXP0018_daye_trader/contracts/daye_phase10_hotfix002_visual_recovery.json,0,RESOLVED_INTERNAL,lab/10_infrastructure/EXP0018_daye_trader/contracts/daye_phase10_hotfix002_visual_recovery.json,"[""lab/10_infrastructure/EXP0018_daye_trader/contracts/daye_phase10_hotfix002_visual_recovery.json""]",,false
EXP0018_PHASE10_HOTFIX002_VISUAL_RECOVERY_MANIFEST.json,CONFIG_PATH_REFERENCE,lab/10_infrastructure/EXP0018_daye_trader/fixtures/daye_phase10_hotfix002_symbol_alias_cases.csv,0,RESOLVED_INTERNAL,lab/10_infrastructure/EXP0018_daye_trader/fixtures/daye_phase10_hotfix002_symbol_alias_cases.csv,"[""lab/10_infrastructure/EXP0018_daye_trader/fixtures/daye_phase10_hotfix002_symbol_alias_cases.csv""]",,false
EXP0018_PHASE10_HOTFIX002_VISUAL_RECOVERY_MANIFEST.json,CONFIG_PATH_REFERENCE,lab/10_infrastructure/EXP0018_daye_trader/powershell/run_exp0018_phase10_hotfix002_visual_recovery_checks.ps1,0,RESOLVED_INTERNAL,lab/10_infrastructure/EXP0018_daye_trader/powershell/run_exp0018_phase10_hotfix002_visual_recovery_checks.ps1,"[""lab/10_infrastructure/EXP0018_daye_trader/powershell/run_exp0018_phase10_hotfix002_visual_recovery_checks.ps1""]",,false
EXP0018_PHASE10_HOTFIX002_VISUAL_RECOVERY_MANIFEST.json,CONFIG_PATH_REFERENCE,lab/10_infrastructure/EXP0018_daye_trader/tests/test_exp0018_phase10_hotfix002_visual_recovery.py,0,RESOLVED_INTERNAL,lab/10_infrastructure/EXP0018_daye_trader/tests/test_exp0018_phase10_hotfix002_visual_recovery.py,"[""lab/10_infrastructure/EXP0018_daye_trader/tests/test_exp0018_phase10_hotfix002_visual_recovery.py""]",,false
EXP0018_PHASE10_HOTFIX002_VISUAL_RECOVERY_MANIFEST.json,CONFIG_PATH_REFERENCE,lab/10_infrastructure/EXP0018_daye_trader/tools/validate_exp0018_phase10_hotfix002_visual_recovery.py,0,RESOLVED_INTERNAL,lab/10_infrastructure/EXP0018_daye_trader/tools/validate_exp0018_phase10_hotfix002_visual_recovery.py,"[""lab/10_infrastructure/EXP0018_daye_trader/tools/validate_exp0018_phase10_hotfix002_visual_recovery.py""]",,false
EXP0018_PHASE10_HOTFIX002_VISUAL_RECOVERY_MANIFEST.json,CONFIG_PATH_REFERENCE,mql5/Experts/DayeTrader/EXP0018_Daye_Visual_Anatomy.mq5,0,RESOLVED_INTERNAL,mql5/Experts/DayeTrader/EXP0018_Daye_Visual_Anatomy.mq5,"[""mql5/Experts/DayeTrader/EXP0018_Daye_Visual_Anatomy.mq5""]",,false
EXP0018_PHASE10_HOTFIX002_VISUAL_RECOVERY_MANIFEST.json,CONFIG_PATH_REFERENCE,mql5/Include/DayeTrader/EXP0018/DAYE_LifecycleSelfTest.mqh,0,RESOLVED_INTERNAL,mql5/Include/DayeTrader/EXP0018/DAYE_LifecycleSelfTest.mqh,"[""mql5/Include/DayeTrader/EXP0018/DAYE_LifecycleSelfTest.mqh""]",,false
EXP0018_PHASE10_HOTFIX002_VISUAL_RECOVERY_MANIFEST.json,CONFIG_PATH_REFERENCE,mql5/Include/DayeTrader/EXP0018/DAYE_SymbolResolver.mqh,0,RESOLVED_INTERNAL,mql5/Include/DayeTrader/EXP0018/DAYE_SymbolResolver.mqh,"[""mql5/Include/DayeTrader/EXP0018/DAYE_SymbolResolver.mqh""]",,false
EXP0018_PHASE10_HOTFIX002_VISUAL_RECOVERY_MANIFEST.json,CONFIG_PATH_REFERENCE,mql5/Include/DayeTrader/EXP0018/DAYE_VisualEngine.mqh,0,RESOLVED_INTERNAL,mql5/Include/DayeTrader/EXP0018/DAYE_VisualEngine.mqh,"[""mql5/Include/DayeTrader/EXP0018/DAYE_VisualEngine.mqh""]",,false
EXP0018_PHASE10_HOTFIX002_VISUAL_RECOVERY_MANIFEST.json,CONFIG_PATH_REFERENCE,mql5/Include/DayeTrader/EXP0018/DAYE_VisualTypes.mqh,0,RESOLVED_INTERNAL,mql5/Include/DayeTrader/EXP0018/DAYE_VisualTypes.mqh,"[""mql5/Include/DayeTrader/EXP0018/DAYE_VisualTypes.mqh""]",,false
EXP0018_PHASE10_UNIFIED_VISUAL_ANATOMY_V2_MANIFEST.json,CONFIG_PATH_REFERENCE,docs/execution/EXP0018_daye_trader_intermarket_divergence/implementation_design_v2/17_phase10_unified_visual_anatomy_v2/00_INDEX.md,0,RESOLVED_INTERNAL,docs/execution/EXP0018_daye_trader_intermarket_divergence/implementation_design_v2/17_phase10_unified_visual_anatomy_v2/00_INDEX.md,"[""docs/execution/EXP0018_daye_trader_intermarket_divergence/implementation_design_v2/17_phase10_unified_visual_anatomy_v2/00_INDEX.md""]",,false
EXP0018_PHASE10_UNIFIED_VISUAL_ANATOMY_V2_MANIFEST.json,CONFIG_PATH_REFERENCE,docs/execution/EXP0018_daye_trader_intermarket_divergence/implementation_design_v2/17_phase10_unified_visual_anatomy_v2/01_SCOPE_AND_AUTHORITY.md,0,RESOLVED_INTERNAL,docs/execution/EXP0018_daye_trader_intermarket_divergence/implementation_design_v2/17_phase10_unified_visual_anatomy_v2/01_SCOPE_AND_AUTHORITY.md,"[""docs/execution/EXP0018_daye_trader_intermarket_divergence/implementation_design_v2/17_phase10_unified_visual_anatomy_v2/01_SCOPE_AND_AUTHORITY.md""]",,false
EXP0018_PHASE10_UNIFIED_VISUAL_ANATOMY_V2_MANIFEST.json,CONFIG_PATH_REFERENCE,docs/execution/EXP0018_daye_trader_intermarket_divergence/implementation_design_v2/17_phase10_unified_visual_anatomy_v2/02_MASTER_VISUAL_LAYER_MAP.md,0,RESOLVED_INTERNAL,docs/execution/EXP0018_daye_trader_intermarket_divergence/implementation_design_v2/17_phase10_unified_visual_anatomy_v2/02_MASTER_VISUAL_LAYER_MAP.md,"[""docs/execution/EXP0018_daye_trader_intermarket_divergence/implementation_design_v2/17_phase10_unified_visual_anatomy_v2/02_MASTER_VISUAL_LAYER_MAP.md""]",,false
EXP0018_PHASE10_UNIFIED_VISUAL_ANATOMY_V2_MANIFEST.json,CONFIG_PATH_REFERENCE,docs/execution/EXP0018_daye_trader_intermarket_divergence/implementation_design_v2/17_phase10_unified_visual_anatomy_v2/03_SINGLE_EXPERT_COMPOSITION.md,0,RESOLVED_INTERNAL,docs/execution/EXP0018_daye_trader_intermarket_divergence/implementation_design_v2/17_phase10_unified_visual_anatomy_v2/03_SINGLE_EXPERT_COMPOSITION.md,"[""docs/execution/EXP0018_daye_trader_intermarket_divergence/implementation_design_v2/17_phase10_unified_visual_anatomy_v2/03_SINGLE_EXPERT_COMPOSITION.md""]",,false
EXP0018_PHASE10_UNIFIED_VISUAL_ANATOMY_V2_MANIFEST.json,CONFIG_PATH_REFERENCE,docs/execution/EXP0018_daye_trader_intermarket_divergence/implementation_design_v2/17_phase10_unified_visual_anatomy_v2/04_FRACTAL_TIME_HIERARCHY.md,0,RESOLVED_INTERNAL,docs/execution/EXP0018_daye_trader_intermarket_divergence/implementation_design_v2/17_phase10_unified_visual_anatomy_v2/04_FRACTAL_TIME_HIERARCHY.md,"[""docs/execution/EXP0018_daye_trader_intermarket_divergence/implementation_design_v2/17_phase10_unified_visual_anatomy_v2/04_FRACTAL_TIME_HIERARCHY.md""]",,false
EXP0018_PHASE10_UNIFIED_VISUAL_ANATOMY_V2_MANIFEST.json,CONFIG_PATH_REFERENCE,docs/execution/EXP0018_daye_trader_intermarket_divergence/implementation_design_v2/17_phase10_unified_visual_anatomy_v2/05_DAILY_FRAME_AND_BOUNDARIES.md,0,RESOLVED_INTERNAL,docs/execution/EXP0018_daye_trader_intermarket_divergence/implementation_design_v2/17_phase10_unified_visual_anatomy_v2/05_DAILY_FRAME_AND_BOUNDARIES.md,"[""docs/execution/EXP0018_daye_trader_intermarket_divergence/implementation_design_v2/17_phase10_unified_visual_anatomy_v2/05_DAILY_FRAME_AND_BOUNDARIES.md""]",,false
EXP0018_PHASE10_UNIFIED_VISUAL_ANATOMY_V2_MANIFEST.json,CONFIG_PATH_REFERENCE,docs/execution/EXP0018_daye_trader_intermarket_divergence/implementation_design_v2/17_phase10_unified_visual_anatomy_v2/06_SESSION_BOXES_AND_Q1_Q4.md,0,RESOLVED_INTERNAL,docs/execution/EXP0018_daye_trader_intermarket_divergence/implementation_design_v2/17_phase10_unified_visual_anatomy_v2/06_SESSION_BOXES_AND_Q1_Q4.md,"[""docs/execution/EXP0018_daye_trader_intermarket_divergence/implementation_design_v2/17_phase10_unified_visual_anatomy_v2/06_SESSION_BOXES_AND_Q1_Q4.md""]",,false
EXP0018_PHASE10_UNIFIED_VISUAL_ANATOMY_V2_MANIFEST.json,CONFIG_PATH_REFERENCE,docs/execution/EXP0018_daye_trader_intermarket_divergence/implementation_design_v2/17_phase10_unified_visual_anatomy_v2/07_SUBCYCLE_BOXES_AND_PHASES.md,0,RESOLVED_INTERNAL,docs/execution/EXP0018_daye_trader_intermarket_divergence/implementation_design_v2/17_phase10_unified_visual_anatomy_v2/07_SUBCYCLE_BOXES_AND_PHASES.md,"[""docs/execution/EXP0018_daye_trader_intermarket_divergence/implementation_design_v2/17_phase10_unified_visual_anatomy_v2/07_SUBCYCLE_BOXES_AND_PHASES.md""]",,false
EXP0018_PHASE10_UNIFIED_VISUAL_ANATOMY_V2_MANIFEST.json,CONFIG_PATH_REFERENCE,docs/execution/EXP0018_daye_trader_intermarket_divergence/implementation_design_v2/17_phase10_unified_visual_anatomy_v2/08_MICRO_22_5_MINUTE_QUARTERS.md,0,RESOLVED_INTERNAL,docs/execution/EXP0018_daye_trader_intermarket_divergence/implementation_design_v2/17_phase10_unified_visual_anatomy_v2/08_MICRO_22_5_MINUTE_QUARTERS.md,"[""docs/execution/EXP0018_daye_trader_intermarket_divergence/implementation_design_v2/17_phase10_unified_visual_anatomy_v2/08_MICRO_22_5_MINUTE_QUARTERS.md""]",,false
EXP0018_PHASE10_UNIFIED_VISUAL_ANATOMY_V2_MANIFEST.json,CONFIG_PATH_REFERENCE,docs/execution/EXP0018_daye_trader_intermarket_divergence/implementation_design_v2/17_phase10_unified_visual_anatomy_v2/09_P4_THIRTY_MINUTE_TAIL.md,0,RESOLVED_INTERNAL,docs/execution/EXP0018_daye_trader_intermarket_divergence/implementation_design_v2/17_phase10_unified_visual_anatomy_v2/09_P4_THIRTY_MINUTE_TAIL.md,"[""docs/execution/EXP0018_daye_trader_intermarket_divergence/implementation_design_v2/17_phase10_unified_visual_anatomy_v2/09_P4_THIRTY_MINUTE_TAIL.md""]",,false
