path,language,capability_kind,matched_token,line_number,line_digest,risk_indicator_only,live_authority_inferred
mql5/Experts/Execution/E0007_PurpleSourceExtremeExecutor.mq5,MQL5,TIMEFRAME_ACCESS,PERIOD_H1,66,sha256:fb4d8df60ad1c9fd775f86208cf8b4b277a0f844b54e6cec877bf7c69dca6f80,true,false
mql5/Experts/Execution/E0007_PurpleSourceExtremeExecutor.mq5,MQL5,ORDER_API,CTrade,77,sha256:1ecbb9ec9d6aeb04193e9d9f51384662e445e766bdcedb0d3c93ebfa08031802,true,false
mql5/Experts/Execution/E0007_PurpleSourceExtremeExecutor.mq5,MQL5,TIMEFRAME_ACCESS,PERIOD_CURRENT,88,sha256:f31a8a09bd8e86c2991f27e46ceabad53926a9fbb32ba0a6df1e5c9f2254ee35,true,false
mql5/Experts/Execution/E0007_PurpleSourceExtremeExecutor.mq5,MQL5,TIMEFRAME_ACCESS,iTime,313,sha256:fc42b6371815fd77373a90aee6452038ab832deb443c3a92e55465231e07c601,true,false
mql5/Experts/Execution/E0008_MTFPurpleExtremeExecutor.mq5,MQL5,TIMEFRAME_ACCESS,PERIOD_M1,19,sha256:0383d131280a4d0a80c8c1127ae6fa79ea4fe7806f678e2f198813c1a79f17e6,true,false
mql5/Experts/Execution/E0008_MTFPurpleExtremeExecutor.mq5,MQL5,TIMEFRAME_ACCESS,PERIOD_M15,20,sha256:f7aad2a2d5065893af564fc51a4a3594647a7855ebabb4dee604fb7a18baea15,true,false
mql5/Experts/Execution/E0008_MTFPurpleExtremeExecutor.mq5,MQL5,TIMEFRAME_ACCESS,PERIOD_H1,22,sha256:ac45b15cf340b9a735f3fe2829ae5562645dbbe68482eb9c5ff203f5c5c10f7c,true,false
mql5/Experts/Execution/E0008_MTFPurpleExtremeExecutor.mq5,MQL5,TIMEFRAME_ACCESS,PERIOD_M15,24,sha256:728f76e887d6dae55d90434d6b6ca66b32ddb6f0786792b4d215150611a7c4a1,true,false
mql5/Experts/Execution/E0008_MTFPurpleExtremeExecutor.mq5,MQL5,TIMEFRAME_ACCESS,PERIOD_H4,26,sha256:6dc6371dab48abce78fa7de604b905635d242c434ed40c7d11dc2febb8b3b182,true,false
mql5/Experts/Execution/E0008_MTFPurpleExtremeExecutor.mq5,MQL5,ORDER_API,CTrade,94,sha256:1ecbb9ec9d6aeb04193e9d9f51384662e445e766bdcedb0d3c93ebfa08031802,true,false
mql5/Experts/Execution/E0008_MTFPurpleExtremeExecutor.mq5,MQL5,TIMEFRAME_ACCESS,PERIOD_CURRENT,120,sha256:f03b99352133c57a72070b81311c3873b2ec7641e03703f0e086563ccb60161e,true,false
mql5/Experts/Execution/E0008_MTFPurpleExtremeExecutor.mq5,MQL5,TIMEFRAME_ACCESS,iTime,234,sha256:fc42b6371815fd77373a90aee6452038ab832deb443c3a92e55465231e07c601,true,false
mql5/Experts/Execution/E0008_MTFPurpleExtremeExecutor.mq5,MQL5,TIMEFRAME_ACCESS,iTime,541,sha256:fc42b6371815fd77373a90aee6452038ab832deb443c3a92e55465231e07c601,true,false
mql5/Experts/Execution/E0009_HTF123M1HookCounterExecutor.mq5,MQL5,TIMEFRAME_ACCESS,PERIOD_H4,28,sha256:072674eb4f2a4f3d8d05ae98fd9800f1d3d233f9fd8fcefec81d2b866997cd05,true,false
mql5/Experts/Execution/E0009_HTF123M1HookCounterExecutor.mq5,MQL5,TIMEFRAME_ACCESS,PERIOD_M15,36,sha256:40cfe58bb84f48dbb6dd7923cb6996119b8c87683cd5ba9f0fc3228dd2c6a5e5,true,false
mql5/Experts/Execution/E0009_HTF123M1HookCounterExecutor.mq5,MQL5,TIMEFRAME_ACCESS,PERIOD_M1,45,sha256:0383d131280a4d0a80c8c1127ae6fa79ea4fe7806f678e2f198813c1a79f17e6,true,false
mql5/Experts/Execution/E0009_HTF123M1HookCounterExecutor.mq5,MQL5,SESSION_OR_DST_TERMS,session,53,sha256:b20558d135800ccd42894fa0fd13e431bd67130399a9dc55392207c566d9cae6,true,false
mql5/Experts/Execution/E0009_HTF123M1HookCounterExecutor.mq5,MQL5,TIMEFRAME_ACCESS,PERIOD_H4,67,sha256:bef9f801b723c6341ae77c5752f55ce9d3c98222c72f43f570e4257a3292f4f3,true,false
mql5/Experts/Execution/E0009_HTF123M1HookCounterExecutor.mq5,MQL5,ORDER_API,CTrade,87,sha256:1ecbb9ec9d6aeb04193e9d9f51384662e445e766bdcedb0d3c93ebfa08031802,true,false
mql5/Experts/Execution/E0009_HTF123M1HookCounterExecutor.mq5,MQL5,ORDER_API,PositionModify,352,sha256:05c114771ab718982e700dd07e86ab0a2230f4a2bf6c19fb3159cd7fb7d43e75,true,false
mql5/Experts/Execution/E0009_HTF123M1HookCounterExecutor.mq5,MQL5,TIMEFRAME_ACCESS,iTime,637,sha256:6fd74ee3bcb8693907787c58b2187a25c825586ba822b09ab0655514727ec045,true,false
mql5/Experts/Execution/E0010_PureHeikinAshiMtfRoulette.mq5,MQL5,TIMEFRAME_ACCESS,PERIOD_M1,14,sha256:a1c05ff516c2e0f196192744eafd5775b49a7c7f928f99f161a20bdad3789603,true,false
mql5/Experts/Execution/E0010_PureHeikinAshiMtfRoulette.mq5,MQL5,TIMEFRAME_ACCESS,PERIOD_M10,15,sha256:396bc181ff25a8d64de1936562bce8cc15724779f03c7d3a0d1838547683d875,true,false
mql5/Experts/Execution/E0010_PureHeikinAshiMtfRoulette.mq5,MQL5,ORDER_API,CTrade,37,sha256:1ecbb9ec9d6aeb04193e9d9f51384662e445e766bdcedb0d3c93ebfa08031802,true,false
mql5/Experts/Execution/E0010_PureHeikinAshiMtfRoulette.mq5,MQL5,TIMEFRAME_ACCESS,iTime,229,sha256:dd5b2d8b856e576df33788af78ebc2a8806c54699fd92e916ce25ccaaf83d9f4,true,false
mql5/Experts/Execution/E0010_PureHeikinAshiMtfRoulette.mq5,MQL5,ORDER_API,Buy(,482,sha256:7078667965a1876fd4767cc524f8895eaadef3226825c7af540bebbc89cf05d4,true,false
mql5/Experts/Execution/E0010_PureHeikinAshiMtfRoulette.mq5,MQL5,ORDER_API,Sell(,484,sha256:2f3128beecb0301e15695c9ad1c1185aa2636e27372189bb5f37f5f30e9207ce,true,false
mql5/Experts/Execution/E0010_PureHeikinAshiMtfRoulette.mq5,MQL5,MULTI_SYMBOL_ACCESS,SymbolSelect,506,sha256:491e09b135417e0f411d80bf2d98bcafe96d16aafb62dd4c28043403a3010702,true,false
mql5/Experts/Execution/E0010_PureHeikinAshiMtfRoulette.mq5,MQL5,TIMEFRAME_ACCESS,iTime,524,sha256:fa982937150f0244dd0e0fe9df0b4f5f4d423129a5461a76a814ede956e6c869,true,false
mql5/Experts/Execution/E0010_PureHeikinAshiMtfRoulette.mq5,MQL5,MULTI_SYMBOL_ACCESS,SymbolSelect,548,sha256:491e09b135417e0f411d80bf2d98bcafe96d16aafb62dd4c28043403a3010702,true,false
mql5/Experts/Execution/E0011_Donchian20Atr3Roulette.mq5,MQL5,TIMEFRAME_ACCESS,PERIOD_M1,15,sha256:91c904c8d7165b02e6f42dcd01666b955593b5233520ed9650db1614e92c3a0c,true,false
mql5/Experts/Execution/E0011_Donchian20Atr3Roulette.mq5,MQL5,ORDER_API,CTrade,43,sha256:1ecbb9ec9d6aeb04193e9d9f51384662e445e766bdcedb0d3c93ebfa08031802,true,false
mql5/Experts/Execution/E0011_Donchian20Atr3Roulette.mq5,MQL5,TIMEFRAME_ACCESS,iTime,237,sha256:a464bd01acb7ff012ea0607bfda9bea6542b5845d3d1bae504891227e384bdf8,true,false
mql5/Experts/Execution/E0011_Donchian20Atr3Roulette.mq5,MQL5,ORDER_API,Buy(,536,sha256:7078667965a1876fd4767cc524f8895eaadef3226825c7af540bebbc89cf05d4,true,false
mql5/Experts/Execution/E0011_Donchian20Atr3Roulette.mq5,MQL5,ORDER_API,Sell(,538,sha256:2f3128beecb0301e15695c9ad1c1185aa2636e27372189bb5f37f5f30e9207ce,true,false
mql5/Experts/Execution/E0011_Donchian20Atr3Roulette.mq5,MQL5,MULTI_SYMBOL_ACCESS,SymbolSelect,560,sha256:491e09b135417e0f411d80bf2d98bcafe96d16aafb62dd4c28043403a3010702,true,false
mql5/Experts/Execution/E0011_Donchian20Atr3Roulette.mq5,MQL5,TIMEFRAME_ACCESS,iTime,586,sha256:3c7b36248fe08a31b70c1f8494b63948785419d905af1219a127aa685e6a3233,true,false
mql5/Experts/Execution/E0011_Donchian20Atr3Roulette.mq5,MQL5,MULTI_SYMBOL_ACCESS,SymbolSelect,616,sha256:491e09b135417e0f411d80bf2d98bcafe96d16aafb62dd4c28043403a3010702,true,false
mql5/Experts/FaerieProtocol/EXP0019_FP_I02_ContractKernelDiagnostic.mq5,MQL5,TIMEFRAME_ACCESS,PERIOD_CURRENT,9,sha256:c529279bff7b3d8335cfc81318ffd290c0ed1874b35725638300d62f038f0343,true,false
mql5/Experts/FaerieProtocol/EXP0019_FP_I02_ContractKernelDiagnostic.mq5,MQL5,TIMEFRAME_ACCESS,PERIOD_CURRENT,14,sha256:9978cf80e70c4b68eaf347d65cfe4a180e29f702c88936b3b5be58e44f0397a3,true,false
mql5/Experts/FlagCounting/FlagCountingPhoenixExperiment.mq5,MQL5,ORDER_API,CTrade,916,sha256:4cf9841cb1a6ac1aed7539e01ec8825fd90b2890a9f6843e9c6863e8039ae745,true,false
mql5/Experts/FlagCounting/FlagCountingPhoenixExperiment.mq5,MQL5,ORDER_API,OrderSend,916,sha256:4cf9841cb1a6ac1aed7539e01ec8825fd90b2890a9f6843e9c6863e8039ae745,true,false
mql5/Experts/FlagCounting/FlagCountingPhoenixExperiment.mq5,MQL5,ORDER_API,CTrade,928,sha256:2475aee0e67b406ba22d4b7b1dcf3655c75ad2829feaf5d6618f453e3f1c4afe,true,false
mql5/Experts/FlagCounting/FlagCountingPhoenixExperiment.mq5,MQL5,ORDER_API,OrderSend,928,sha256:2475aee0e67b406ba22d4b7b1dcf3655c75ad2829feaf5d6618f453e3f1c4afe,true,false
mql5/Experts/FlagCounting/FlagCountingPhoenixExperiment.mq5,MQL5,ORDER_API,CTrade,941,sha256:232f4281b9f6e339eba59050a1b3e2ba8a5af8f5bb638ef884389be1557e9cbf,true,false
mql5/Experts/FlagCounting/FlagCountingPhoenixExperiment.mq5,MQL5,ORDER_API,OrderSend,941,sha256:232f4281b9f6e339eba59050a1b3e2ba8a5af8f5bb638ef884389be1557e9cbf,true,false
mql5/Experts/FlagCounting/FlagCountingPhoenixExperiment.mq5,MQL5,ORDER_API,CTrade,951,sha256:b3882ae82925a3cadce2d81b9ca0720a2b041f475156d746e8a45a3bd6164cb8,true,false
mql5/Experts/FlagCounting/FlagCountingPhoenixExperiment.mq5,MQL5,ORDER_API,OrderSend,951,sha256:b3882ae82925a3cadce2d81b9ca0720a2b041f475156d746e8a45a3bd6164cb8,true,false
mql5/Experts/FlagCounting/FlagCountingPhoenixExperiment.mq5,MQL5,ORDER_API,CTrade,966,sha256:773d016d3caa28e64c7be216475da62400679d9e7e6c3c95f576357a6c43b728,true,false
mql5/Experts/FlagCounting/FlagCountingPhoenixExperiment.mq5,MQL5,ORDER_API,OrderSend,966,sha256:773d016d3caa28e64c7be216475da62400679d9e7e6c3c95f576357a6c43b728,true,false
mql5/Experts/FlagCounting/FlagCountingPhoenixExperiment.mq5,MQL5,ORDER_API,CTrade,982,sha256:6e0097715f0f2cc368ba324128ca80dc5395addefbd0264df2621865bd14a821,true,false
mql5/Experts/FlagCounting/FlagCountingPhoenixExperiment.mq5,MQL5,ORDER_API,OrderSend,982,sha256:6e0097715f0f2cc368ba324128ca80dc5395addefbd0264df2621865bd14a821,true,false
mql5/Experts/FlagCounting/FlagCountingPhoenixExperiment.mq5,MQL5,ORDER_API,CTrade,996,sha256:d32f3484a627c26b01e54b00eef42f54865bf73ab42726006706688fb5b8d2de,true,false
mql5/Experts/FlagCounting/FlagCountingPhoenixExperiment.mq5,MQL5,ORDER_API,OrderSend,996,sha256:d32f3484a627c26b01e54b00eef42f54865bf73ab42726006706688fb5b8d2de,true,false
mql5/Experts/FlagCounting/FlagCountingPhoenixExperiment.mq5,MQL5,ORDER_API,CTrade,1004,sha256:46500f35ce1e65869855ffe8e88a799cea16b451b473b189bc45192161f84299,true,false
mql5/Experts/FlagCounting/FlagCountingPhoenixExperiment.mq5,MQL5,ORDER_API,OrderSend,1004,sha256:46500f35ce1e65869855ffe8e88a799cea16b451b473b189bc45192161f84299,true,false
mql5/Experts/FlagCounting/FlagCountingPhoenixExperiment.mq5,MQL5,ORDER_API,CTrade,1015,sha256:38c8046c655dbdeafe6b3cc4086c31996e322674dac4dc07fa8de6adcbc7a854,true,false
mql5/Experts/FlagCounting/FlagCountingPhoenixExperiment.mq5,MQL5,ORDER_API,OrderSend,1015,sha256:38c8046c655dbdeafe6b3cc4086c31996e322674dac4dc07fa8de6adcbc7a854,true,false
mql5/Experts/FlagCounting/FlagCountingPhoenixExperiment.mq5,MQL5,ORDER_API,CTrade,1024,sha256:9ea3082a211570ace4d088bdfc38fe012f041bfb0fdab4f1fb983b7f5aa809bc,true,false
mql5/Experts/FlagCounting/FlagCountingPhoenixExperiment.mq5,MQL5,ORDER_API,OrderSend,1024,sha256:9ea3082a211570ace4d088bdfc38fe012f041bfb0fdab4f1fb983b7f5aa809bc,true,false
mql5/Experts/FlagCounting/FlagCountingPhoenixExperiment.mq5,MQL5,TIMEFRAME_ACCESS,iTime,1058,sha256:9f438d874e81bfd336137b9c5bcbb7991856d0365fe56e3c37ba3677f4e22217,true,false
mql5/Experts/FlagCounting/FlagCountingPhoenixExperiment.mq5,MQL5,DRAWING_API,ChartRedraw,2553,sha256:72f00ed3008b4543e2da2cd5f5b3594c4421b89f5ec049e7d97faf3022a5f53b,true,false
mql5/Experts/FlagCounting/FlagCountingPhoenixExperiment.mq5,MQL5,DRAWING_API,ChartRedraw,3027,sha256:72f00ed3008b4543e2da2cd5f5b3594c4421b89f5ec049e7d97faf3022a5f53b,true,false
mql5/Experts/FlagCounting/FlagCountingPhoenixExperiment.mq5,MQL5,TIMER_API,EventSetTimer,3039,sha256:1b2c3e314d68ebd0bfe25fd1fe400d1dee059c26cd6f45bac13a2240c1383fae,true,false
mql5/Experts/FlagCounting/FlagCountingPhoenixExperiment.mq5,MQL5,TIMER_API,EventKillTimer,3064,sha256:c43ee3f40f305c07ac04cdeff041b79504245f8fa0ffdbee0b59f6db42851d3d,true,false
mql5/Experts/FlagCounting/FlagCountingPhoenixExperiment.mq5,MQL5,DRAWING_API,ChartRedraw,3076,sha256:72f00ed3008b4543e2da2cd5f5b3594c4421b89f5ec049e7d97faf3022a5f53b,true,false
mql5/Experts/FlagCounting/FlagCountingPhoenixExperiment.mq5,MQL5,CHART_CALLBACK,OnChartEvent,3086,sha256:48f0bc40f0cd2d1e17b4fc831da0aa8cca812a8ef899623da4a32e644d2f96e8,true,false
mql5/Experts/FlagCounting/FlagCountingPhoenixExperiment.mq5,MQL5,DRAWING_API,ChartRedraw,3099,sha256:72f00ed3008b4543e2da2cd5f5b3594c4421b89f5ec049e7d97faf3022a5f53b,true,false
mql5/Experts/FlagCounting/FlagCountingPhoenixExperiment.mq5,MQL5,TIMER_API,OnTimer,3105,sha256:553a8fa03c5824554765fe864b9e983c600cbe8ae38dc1a04b57a11dcbb206c8,true,false
mql5/Experts/FlagCounting/NDSF2WaistLimitBacktest.mq5,MQL5,TIMEFRAME_ACCESS,PERIOD_H1,68,sha256:46f9d158bf7a38f60d32d5215528b21d752665270d646d226478ed83c0e94c66,true,false
mql5/Experts/FlagCounting/NDSF2WaistLimitBacktest.mq5,MQL5,TIMEFRAME_ACCESS,PERIOD_H1,97,sha256:38ec11baf4b5015e1cb7bce937db3036bda0f89074982bfa237866b7e88aa405,true,false
mql5/Experts/FlagCounting/NDSF2WaistLimitBacktest.mq5,MQL5,TIMEFRAME_ACCESS,PERIOD_CURRENT,303,sha256:ad002d8ce3be1ab4ee2c19f90bf735660cc6964c3d3eec388dd794b4e88d25db,true,false
mql5/Experts/FlagCounting/NDSF2WaistLimitBacktest.mq5,MQL5,TIMEFRAME_ACCESS,iTime,318,sha256:8fcf8e37486124c20d12c3c3a4607d0c3ec74e623c41a442fbb274074e20f8b1,true,false
mql5/Experts/FlagCounting/NDSF2WaistLimitBacktest.mq5,MQL5,TIMEFRAME_ACCESS,iTime,346,sha256:f4710cfc8801506dbb46afa838892be0caf4f7c505fa4955fe725c6880454d2f,true,false
mql5/Experts/FlagCounting/NDSHookLimitF123Backtest.mq5,MQL5,TIMEFRAME_ACCESS,iTime,385,sha256:7658d834f6687eda97a28539c6df7fa3ee1ab84c24966614998d4a128199e37d,true,false
mql5/Experts/FlagCounting/NDSHookLimitF123Backtest.mq5,MQL5,TIMEFRAME_ACCESS,iTime,400,sha256:8efe006cfa8915d88d9c4237563d01a20f032d23cda1896f725ddc4212bd7f76,true,false
mql5/Experts/ICT/ICT001_SweepIFVGCISDExecutor.mq5,MQL5,TIMEFRAME_ACCESS,PERIOD_M10,14,sha256:773bf258bf775e582cd424bd9351e6f6ac58f25666175d54a99b828d157589bf,true,false
mql5/Experts/IntermarketDivergence/IMD001_CandleSessionDivergence.mq5,MQL5,SESSION_OR_DST_TERMS,session,3,sha256:718163690d0249b8d1ec0a98dca9e7e43c96506962c2da068ea7fdf81b0ed070,true,false
mql5/Experts/IntermarketDivergence/IMD001_CandleSessionDivergence.mq5,MQL5,TIMEFRAME_ACCESS,PERIOD_M1,17,sha256:ffa509164ac76c979d526b8238f39f55b5273c0800695fa2cccfd676cc59e5ec,true,false
mql5/Experts/IntermarketDivergence/IMD001_CandleSessionDivergence.mq5,MQL5,SESSION_OR_DST_TERMS,Session,34,sha256:581e8ab1dd84a9471c29e71dc3bf02423d3b11377d116c9fb57c63024f95ada2,true,false
mql5/Experts/IntermarketDivergence/IMD001_CandleSessionDivergence.mq5,MQL5,SESSION_OR_DST_TERMS,RTH,35,sha256:c005c13317643c75f6a530948a78681bc94a1e36489f916f17c00749c0728f46,true,false
mql5/Experts/IntermarketDivergence/IMD001_CandleSessionDivergence.mq5,MQL5,TIMER_API,EventSetTimer,202,sha256:4da79b39a5daccf8e11c595c7496b40764af8e26d55b5140dd07438bc60a8278,true,false
mql5/Experts/IntermarketDivergence/IMD001_CandleSessionDivergence.mq5,MQL5,TIMER_API,OnTimer,213,sha256:553a8fa03c5824554765fe864b9e983c600cbe8ae38dc1a04b57a11dcbb206c8,true,false
mql5/Experts/IntermarketDivergence/IMD001_CandleSessionDivergence.mq5,MQL5,TIMER_API,EventKillTimer,223,sha256:c43ee3f40f305c07ac04cdeff041b79504245f8fa0ffdbee0b59f6db42851d3d,true,false
mql5/Experts/IntermarketDivergence/IMD001_SPX_NDX_TimeDivergence.mq5,MQL5,TIMEFRAME_ACCESS,PERIOD_M5,14,sha256:9a052a240a1278767e7491797ebb4a5df6ce8af51f99f6b3072a638ed54b8875,true,false
mql5/Experts/IntermarketDivergence/IMD001_SPX_NDX_TimeDivergence.mq5,MQL5,SESSION_OR_DST_TERMS,session,30,sha256:aaa95b4a5bb3decb22cefbe08090f38735425db168e7feac092434b42af5f616,true,false
mql5/Experts/IntermarketDivergence/IMD001_SPX_NDX_TimeDivergence.mq5,MQL5,SESSION_OR_DST_TERMS,Session,38,sha256:f17d40e1121ece5329e35319315a69cd3ceaa1a9ff0d9e79baec2a2d6c8c4c73,true,false
mql5/Experts/IntermarketDivergenceExecution/EXP0017_CG_Divergence_Anatomy.mq5,MQL5,MULTI_SYMBOL_ACCESS,SymbolSelect,51,sha256:cf9bee408f2ddbc7c2e4e60ebe04bf8969689e5b1bc4a8c71bf90ed5dc4d1e38,true,false
mql5/Experts/IntermarketDivergenceExecution/EXP0017_CG_Divergence_Anatomy.mq5,MQL5,MULTI_SYMBOL_ACCESS,SymbolSelect,52,sha256:b10637adbe177d83f6c61957875b517d1dd2f5351a260fa93747932f5e72f279,true,false
mql5/Experts/IntermarketDivergenceExecution/EXP0017_CG_Divergence_Anatomy.mq5,MQL5,TIMER_API,EventSetTimer,99,sha256:f930a95a924af9c2d66f325bfc1ffb823045457e1b4be5d3d6309662f30d6aa8,true,false
mql5/Experts/IntermarketDivergenceExecution/EXP0017_CG_Divergence_Anatomy.mq5,MQL5,TIMER_API,EventKillTimer,108,sha256:c43ee3f40f305c07ac04cdeff041b79504245f8fa0ffdbee0b59f6db42851d3d,true,false
mql5/Experts/IntermarketDivergenceExecution/EXP0017_CG_Divergence_Anatomy.mq5,MQL5,TIMER_API,OnTimer,114,sha256:4d561da452db1f8fb0b99d096efa3fd793b8e07667d9da50552b05f86bdbc0bb,true,false
mql5/Experts/IntermarketDivergenceExecution/EXP0017_CG_Divergence_Anatomy.mq5,MQL5,TIMER_API,OnTimer,117,sha256:553a8fa03c5824554765fe864b9e983c600cbe8ae38dc1a04b57a11dcbb206c8,true,false
mql5/Experts/IntermarketDivergenceExecution/EXP0017_CG_Hunt_Anatomy.mq5,MQL5,MULTI_SYMBOL_ACCESS,SymbolSelect,51,sha256:cf9bee408f2ddbc7c2e4e60ebe04bf8969689e5b1bc4a8c71bf90ed5dc4d1e38,true,false
mql5/Experts/IntermarketDivergenceExecution/EXP0017_CG_Hunt_Anatomy.mq5,MQL5,MULTI_SYMBOL_ACCESS,SymbolSelect,52,sha256:b10637adbe177d83f6c61957875b517d1dd2f5351a260fa93747932f5e72f279,true,false
mql5/Experts/IntermarketDivergenceExecution/EXP0017_CG_Hunt_Anatomy.mq5,MQL5,TIMER_API,EventSetTimer,99,sha256:f930a95a924af9c2d66f325bfc1ffb823045457e1b4be5d3d6309662f30d6aa8,true,false
mql5/Experts/IntermarketDivergenceExecution/EXP0017_CG_Hunt_Anatomy.mq5,MQL5,TIMER_API,EventKillTimer,108,sha256:c43ee3f40f305c07ac04cdeff041b79504245f8fa0ffdbee0b59f6db42851d3d,true,false
mql5/Experts/IntermarketDivergenceExecution/EXP0017_CG_Hunt_Anatomy.mq5,MQL5,TIMER_API,OnTimer,114,sha256:cc9362663416636766c129de0f98489b189ed922e4a0ccd5593484ea280fe798,true,false
mql5/Experts/IntermarketDivergenceExecution/EXP0017_CG_Hunt_Anatomy.mq5,MQL5,TIMER_API,OnTimer,117,sha256:553a8fa03c5824554765fe864b9e983c600cbe8ae38dc1a04b57a11dcbb206c8,true,false
mql5/Experts/IntermarketDivergenceExecution/EXP0017_CG_Model_Dataset_Anatomy.mq5,MQL5,TIMER_API,EventSetTimer,82,sha256:dcc02b556e24a40a5aba08b7d200e0e6c8ba1900af48a5efa6d263757995af2d,true,false
mql5/Experts/IntermarketDivergenceExecution/EXP0017_CG_Model_Dataset_Anatomy.mq5,MQL5,TIMER_API,EventKillTimer,90,sha256:c43ee3f40f305c07ac04cdeff041b79504245f8fa0ffdbee0b59f6db42851d3d,true,false
mql5/Experts/IntermarketDivergenceExecution/EXP0017_CG_Model_Dataset_Anatomy.mq5,MQL5,TIMER_API,OnTimer,99,sha256:553a8fa03c5824554765fe864b9e983c600cbe8ae38dc1a04b57a11dcbb206c8,true,false
mql5/Experts/IntermarketDivergenceExecution/EXP0017_CG_Outcome_Study_Anatomy.mq5,MQL5,TIMEFRAME_ACCESS,PERIOD_CURRENT,15,sha256:bb8a7e0b5064251a6b22256fe6b8e354f6fe3aa458f9c2c751a3102039166305,true,false
mql5/Experts/IntermarketDivergenceExecution/EXP0017_CG_Outcome_Study_Anatomy.mq5,MQL5,TIMEFRAME_ACCESS,PERIOD_M1,31,sha256:40a43ca3da40758cca3b1e8e032d84de001e9305d8882bb923672abfc34ef96d,true,false
mql5/Experts/IntermarketDivergenceExecution/EXP0017_CG_Outcome_Study_Anatomy.mq5,MQL5,MULTI_SYMBOL_ACCESS,SymbolSelect,87,sha256:cf9bee408f2ddbc7c2e4e60ebe04bf8969689e5b1bc4a8c71bf90ed5dc4d1e38,true,false
mql5/Experts/IntermarketDivergenceExecution/EXP0017_CG_Outcome_Study_Anatomy.mq5,MQL5,MULTI_SYMBOL_ACCESS,SymbolSelect,88,sha256:b10637adbe177d83f6c61957875b517d1dd2f5351a260fa93747932f5e72f279,true,false
mql5/Experts/IntermarketDivergenceExecution/EXP0017_CG_Outcome_Study_Anatomy.mq5,MQL5,TIMER_API,EventSetTimer,171,sha256:dba39e1f4502c31ec2d5e7e50fc54a1c0b7280d33bb83df5803b856084c97f6b,true,false
mql5/Experts/IntermarketDivergenceExecution/EXP0017_CG_Outcome_Study_Anatomy.mq5,MQL5,TIMER_API,EventKillTimer,177,sha256:c43ee3f40f305c07ac04cdeff041b79504245f8fa0ffdbee0b59f6db42851d3d,true,false
mql5/Experts/IntermarketDivergenceExecution/EXP0017_CG_Outcome_Study_Anatomy.mq5,MQL5,TIMER_API,OnTimer,181,sha256:553a8fa03c5824554765fe864b9e983c600cbe8ae38dc1a04b57a11dcbb206c8,true,false
mql5/Experts/IntermarketDivergenceExecution/EXP0017_CG_Ranking_Dashboard_Anatomy.mq5,MQL5,TIMER_API,EventSetTimer,116,sha256:dcc02b556e24a40a5aba08b7d200e0e6c8ba1900af48a5efa6d263757995af2d,true,false
mql5/Experts/IntermarketDivergenceExecution/EXP0017_CG_Ranking_Dashboard_Anatomy.mq5,MQL5,TIMER_API,EventKillTimer,124,sha256:c43ee3f40f305c07ac04cdeff041b79504245f8fa0ffdbee0b59f6db42851d3d,true,false
mql5/Experts/IntermarketDivergenceExecution/EXP0017_CG_Ranking_Dashboard_Anatomy.mq5,MQL5,TIMER_API,OnTimer,133,sha256:553a8fa03c5824554765fe864b9e983c600cbe8ae38dc1a04b57a11dcbb206c8,true,false
mql5/Experts/IntermarketDivergenceExecution/EXP0017_CG_Raw_Execution_Backtest.mq5,MQL5,TIMEFRAME_ACCESS,PERIOD_CURRENT,16,sha256:bb8a7e0b5064251a6b22256fe6b8e354f6fe3aa458f9c2c751a3102039166305,true,false
mql5/Experts/IntermarketDivergenceExecution/EXP0017_CG_Raw_Execution_Backtest.mq5,MQL5,MULTI_SYMBOL_ACCESS,SymbolSelect,213,sha256:06cb8824ba56b24b528aff05a467289a166f601bce408e96cc8982d9fcc89238,true,false
mql5/Experts/IntermarketDivergenceExecution/EXP0017_CG_Raw_Execution_Backtest.mq5,MQL5,MULTI_SYMBOL_ACCESS,SymbolSelect,213,sha256:06cb8824ba56b24b528aff05a467289a166f601bce408e96cc8982d9fcc89238,true,false
mql5/Experts/IntermarketDivergenceExecution/EXP0017_CG_Reference_Anatomy.mq5,MQL5,MULTI_SYMBOL_ACCESS,SymbolSelect,49,sha256:cf9bee408f2ddbc7c2e4e60ebe04bf8969689e5b1bc4a8c71bf90ed5dc4d1e38,true,false
mql5/Experts/IntermarketDivergenceExecution/EXP0017_CG_Reference_Anatomy.mq5,MQL5,MULTI_SYMBOL_ACCESS,SymbolSelect,50,sha256:b10637adbe177d83f6c61957875b517d1dd2f5351a260fa93747932f5e72f279,true,false
mql5/Experts/IntermarketDivergenceExecution/EXP0017_CG_Reference_Anatomy.mq5,MQL5,TIMER_API,EventSetTimer,95,sha256:f930a95a924af9c2d66f325bfc1ffb823045457e1b4be5d3d6309662f30d6aa8,true,false
mql5/Experts/IntermarketDivergenceExecution/EXP0017_CG_Reference_Anatomy.mq5,MQL5,TIMER_API,EventKillTimer,104,sha256:c43ee3f40f305c07ac04cdeff041b79504245f8fa0ffdbee0b59f6db42851d3d,true,false
mql5/Experts/IntermarketDivergenceExecution/EXP0017_CG_Reference_Anatomy.mq5,MQL5,TIMER_API,OnTimer,110,sha256:e8d46386fdc98d25fd1bbb2d8a6e3dad334c0084c77621c029432f8bb0a46662,true,false
