packet_id,identity_id,identity_kind,family_candidate,source_artifact_path,source_artifact_sha256,identity_digest,identity_status,owner_resolution_status,protected_platform_asset,security_sensitive,packet_status,legacy_execution_allowed,source_mutation_allowed,required_case_types,required_case_count,static_profile_digest,blocking_reason_codes,observed_behavior_captured,intended_correction_registered,packet_digest
CHARPACKET_9E130820985DA1A5F00CF26BCE79096C,ENG_STRATEGY_FACTORY_PLATFORM_SF12_VALIDATIONPLAN_4672C364_V1,ENGINE,STRATEGY_FACTORY_PLATFORM,mql5/Include/AlphaLab/StrategyFactory/Validation/SF12_ValidationPlan.mqh,sha256:5d672367a311857214ca75dd78eb2d1ad81dadaf29f7d167a9657f68a2a63e71,sha256:8d2c0e9a517b288b3ee2d7db9973985014b953426967561962870a001533ff3f,PROTECTED_PLATFORM_TECHNICAL_IDENTITY,ROLE_BOUND_HUMAN_ASSIGNEE_PENDING,True,False,EXCLUDED_PROTECTED_PLATFORM,False,False,"['DUPLICATE_TICK', 'NEGATIVE', 'NO_TRADE', 'POSITIVE', 'RESTART']",5,sha256:be705b34102c8c4a2f1863a5595b7d5748cf9769d043b78543bae31fcbba7cf6,['PROTECTED_PLATFORM_NOT_LEGACY_CHARACTERIZATION_TARGET'],False,False,sha256:19e22bbb8a83d51ee541bcba5c8c5fe3a64f5ffacbb9fa1c6b8a505402d416ee
CHARPACKET_67BF22BB99702CB0AEEAA1B66AB5CBA6,ENG_STRATEGY_FACTORY_PLATFORM_SF12_VALIDATIONTELEMETRY_C48A258E_V1,ENGINE,STRATEGY_FACTORY_PLATFORM,mql5/Include/AlphaLab/StrategyFactory/Validation/SF12_ValidationTelemetry.mqh,sha256:5f113547ba1bd61b88f7ac2a12990a29be9e17f79df7d890b6c06964dac20be8,sha256:32f53240736d80b2d6dd1bd8c7d4a6593ad8e6d52b6af7ac5499ba3d651c7129,PROTECTED_PLATFORM_TECHNICAL_IDENTITY,ROLE_BOUND_HUMAN_ASSIGNEE_PENDING,True,False,EXCLUDED_PROTECTED_PLATFORM,False,False,"['DUPLICATE_TICK', 'NEGATIVE', 'NO_TRADE', 'POSITIVE', 'RESTART']",5,sha256:7f0c79d33361c3b23b9f04f0f42ab444c74a82ea024e12dbf35e3a89b22847c9,['PROTECTED_PLATFORM_NOT_LEGACY_CHARACTERIZATION_TARGET'],False,False,sha256:911c4fba70a4c85cb2009c576a02e831e74e9552f95e62ef8ccdda9e548f0507
CHARPACKET_B8C358A9D74A481327B53D9D335344BE,ENG_MQL5_OTHER_DAL_CHARTOBJECTS_D2CCCED1_V1,ENGINE,MQL5_OTHER,mql5/Include/Common/DAL_ChartObjects.mqh,sha256:4b9386561f4d913921fa7fc83381fa7463b1dd320533d80fa7d1e1ea27f2ad26,sha256:479e910e5b8c82536188f1a6926aaa6d24d8a332a138018096c0890e6b459b9a,PROVISIONAL_UNMERGED_IDENTITY_CANDIDATE,ROLE_BOUND_HUMAN_ASSIGNEE_PENDING,False,False,BLOCKED_OWNER_APPROVAL,False,False,"['DRAWING_LIFECYCLE', 'DUPLICATE_TICK', 'MULTI_INSTANCE', 'NEGATIVE', 'NO_TRADE', 'POSITIVE', 'RESTART', 'SYMBOL_CHANGE']",8,sha256:e745ec56b95fb3786d82ec18d83b6d8ea176bfb940524dc6e70b575452133cfe,"['HUMAN_SEMANTIC_OWNER_APPROVAL_PENDING', 'CODE_OWNER_APPROVAL_PENDING']",False,False,sha256:d7726a5cb32e663bbcff3c9ba7672476507010a6f0bb1b0bf789b857be802ae9
CHARPACKET_8A69C1FB98AA70990F52F20124F50FD4,ENG_MQL5_OTHER_DAL_COMMON_0ADE818C_V1,ENGINE,MQL5_OTHER,mql5/Include/Common/DAL_Common.mqh,sha256:5f9f64d5bc06a681039eb7f964987bebf2088128abd80110cf4d6f08caf33cea,sha256:697c149fb612449e10414f4517bb2e2d0a7822805f91cc932635c23035bc8d6e,PROVISIONAL_UNMERGED_IDENTITY_CANDIDATE,ROLE_BOUND_HUMAN_ASSIGNEE_PENDING,False,False,BLOCKED_OWNER_APPROVAL,False,False,"['DUPLICATE_TICK', 'NEGATIVE', 'NO_TRADE', 'POSITIVE', 'RESTART']",5,sha256:425317848f4450c507ed842bed07895abe541d6bbdad6c18325858694f2b0acf,"['HUMAN_SEMANTIC_OWNER_APPROVAL_PENDING', 'CODE_OWNER_APPROVAL_PENDING']",False,False,sha256:bf7f6e0322def44ac33492874bd08ebb9687aa88914878b30d85a6ed61a9a57a
CHARPACKET_C6AC41751775E8D0A163F0CD66B1AEEF,ENG_MQL5_OTHER_DAL_MATH_752C4F19_V1,ENGINE,MQL5_OTHER,mql5/Include/Common/DAL_Math.mqh,sha256:0fe3265b7ed4903120e75cd00219943b16e3f7f9231d62471949d0e6751b50af,sha256:1d5e5f2cfe69da1646a5ace60c6abbf86f1a3e7d30d65450f3d8f616374b0931,PROVISIONAL_UNMERGED_IDENTITY_CANDIDATE,ROLE_BOUND_HUMAN_ASSIGNEE_PENDING,False,False,BLOCKED_OWNER_APPROVAL,False,False,"['DUPLICATE_TICK', 'NEGATIVE', 'NO_TRADE', 'POSITIVE', 'RESTART']",5,sha256:ff0786307b804c23327adc5a6d545c4bb4efe4b041b66c1258e0087add2952db,"['HUMAN_SEMANTIC_OWNER_APPROVAL_PENDING', 'CODE_OWNER_APPROVAL_PENDING']",False,False,sha256:bf50f26c6fc9ca4703ff510590c6de815f20cd5964ab4a07cf84685c9d921acc
CHARPACKET_CD689655536A54F1DD60768DC0FB89A2,STP_EXP0018_DAYE_TRADER_DAYE_CONFIRMATIONAUDIT_93D28245_V1,SETUP,EXP0018_DAYE_TRADER,mql5/Include/DayeTrader/EXP0018/DAYE_ConfirmationAudit.mqh,sha256:b5cb3cbc4210e9150fa221dce6e42319b9010bc02249b2a2189860db09ed35a5,sha256:8589512b2bf8c45fb11426bc3fe40c96a2a3945d5b2de7f9283d5696307ea19b,PROVISIONAL_UNMERGED_IDENTITY_CANDIDATE,ROLE_BOUND_HUMAN_ASSIGNEE_PENDING,False,False,BLOCKED_OWNER_APPROVAL,False,False,"['DUPLICATE_TICK', 'NEGATIVE', 'NO_TRADE', 'POSITIVE', 'RESTART']",5,sha256:c2ed349a0db2e1f4e0b98d0e9e2853a5e8e9d299f31c2a48c7bc18fb23738aa6,"['HUMAN_SEMANTIC_OWNER_APPROVAL_PENDING', 'CODE_OWNER_APPROVAL_PENDING']",False,False,sha256:42318787b962040ab757fe7cfb1699902f23552ef35c191ade3e8fd5342fd76e
CHARPACKET_BF0B594E69CA771B96126C46F1A68B8C,STP_EXP0018_DAYE_TRADER_DAYE_CONFIRMATIONCHECKPOINT_2F6645D9_V1,SETUP,EXP0018_DAYE_TRADER,mql5/Include/DayeTrader/EXP0018/DAYE_ConfirmationCheckpoint.mqh,sha256:086706e2f0096c8e59200fa06e2258d3dc05f6c0d0e8ddfa88991831b0ec51a3,sha256:4a18efcaefd0df2085bbbfa632291a3cebdba05f2b61a28df860ab030ee510af,PROVISIONAL_UNMERGED_IDENTITY_CANDIDATE,ROLE_BOUND_HUMAN_ASSIGNEE_PENDING,False,False,BLOCKED_OWNER_APPROVAL,False,False,"['CLOSED_BAR_CONFIRMATION', 'CURRENT_BAR_INTRABAR', 'DUPLICATE_TICK', 'HISTORY_EXPANSION', 'MISSING_BAR', 'NEGATIVE', 'NO_TRADE', 'POSITIVE', 'RESTART', 'TIMEFRAME_CHANGE']",10,sha256:a8ad68f8837abc6da9194568ac8fb1ae20fe1cbb4ff538ed73921a3f0305c734,"['HUMAN_SEMANTIC_OWNER_APPROVAL_PENDING', 'CODE_OWNER_APPROVAL_PENDING']",False,False,sha256:a7f34dd6cc673c046d1b2648a5f1e1c63222187f0368bafca5337949341252db
CHARPACKET_57FDD116FB5570182342300C30FE45F2,ART_EXP0018_DAYE_TRADER_DAYE_CONFIRMATIONDIAGNOSTICS_BA5E6553_V1,SUPPORT_ARTIFACT,EXP0018_DAYE_TRADER,mql5/Include/DayeTrader/EXP0018/DAYE_ConfirmationDiagnostics.mqh,sha256:2a244f1d13b2941c17a7116c1a6ac65dc269443190a2edd728c6ad6536c6b6af,sha256:2129c898bb5ab80e953a48ca950dccf762cb2bd474d2ac9b73d28e8453e143a6,PROVISIONAL_UNMERGED_IDENTITY_CANDIDATE,ROLE_BOUND_HUMAN_ASSIGNEE_PENDING,False,False,BLOCKED_OWNER_APPROVAL,False,False,"['DUPLICATE_TICK', 'NEGATIVE', 'NO_TRADE', 'POSITIVE', 'RESTART']",5,sha256:7673f5312f831e11c4617fc7c93e29b64ccec00c5afa456867fbe8ebed1389f0,"['HUMAN_SEMANTIC_OWNER_APPROVAL_PENDING', 'CODE_OWNER_APPROVAL_PENDING']",False,False,sha256:7a6703d66880cbd0152f97ed76da6d49f1dbf00f0d7c7afb4642764fe0b2ef50
CHARPACKET_97452BEE82C3402D6570B12AD2B13A80,STP_EXP0018_DAYE_TRADER_DAYE_CONFIRMATIONENGINE_22F70BAA_V1,SETUP,EXP0018_DAYE_TRADER,mql5/Include/DayeTrader/EXP0018/DAYE_ConfirmationEngine.mqh,sha256:be3efe2b49adb8ae85dbb87d35363f49e57ca51edeef78d2988e414538a5408f,sha256:41d25df4f024403493afc085d6dd511e5dd7ab3e877726889de01f1422739d25,PROVISIONAL_UNMERGED_IDENTITY_CANDIDATE,ROLE_BOUND_HUMAN_ASSIGNEE_PENDING,False,False,BLOCKED_OWNER_APPROVAL,False,False,"['CLOSED_BAR_CONFIRMATION', 'CURRENT_BAR_INTRABAR', 'DST_TRANSITION', 'DUPLICATE_TICK', 'HISTORY_EXPANSION', 'MISSING_BAR', 'NEGATIVE', 'NO_TRADE', 'POSITIVE', 'RESTART', 'SESSION_BOUNDARY', 'TIMEFRAME_CHANGE']",12,sha256:81e2e7482d1a426317688e639c513893e5442597d521a6c7248e2ab4e429e750,"['HUMAN_SEMANTIC_OWNER_APPROVAL_PENDING', 'CODE_OWNER_APPROVAL_PENDING']",False,False,sha256:5cf35a892cd45ece65d58db5aeab50ecfa7877b1d90ecec520378f7b6725f4e8
CHARPACKET_0F596595F7831DACEED6B25F6166389D,STP_EXP0018_DAYE_TRADER_DAYE_CONFIRMATIONEVENTS_D15CF629_V1,SETUP,EXP0018_DAYE_TRADER,mql5/Include/DayeTrader/EXP0018/DAYE_ConfirmationEvents.mqh,sha256:882592487b823f9d47d9f05df74ef1299da81dec038dbb0960132de5002e11de,sha256:9bf3f446e34f94a2f9f8d15cf6c58ecc629430f72a1579ab0b84b2897b66bcc0,PROVISIONAL_UNMERGED_IDENTITY_CANDIDATE,ROLE_BOUND_HUMAN_ASSIGNEE_PENDING,False,False,BLOCKED_OWNER_APPROVAL,False,False,"['DUPLICATE_TICK', 'NEGATIVE', 'NO_TRADE', 'POSITIVE', 'RESTART']",5,sha256:4ff0f3b3a0735ed2efa3a380de2999d9ddf85f0bf0b9d91b763d2b378bc3ec37,"['HUMAN_SEMANTIC_OWNER_APPROVAL_PENDING', 'CODE_OWNER_APPROVAL_PENDING']",False,False,sha256:197e3ec6e7701400c4119c630542ef23c616ee55a277868f48c674878ab11021
CHARPACKET_F3513D0D4F2EA14AF37CAA01FE7629A1,STP_EXP0018_DAYE_TRADER_DAYE_CONFIRMATIONSELFTEST_F98BC4B5_V1,SETUP,EXP0018_DAYE_TRADER,mql5/Include/DayeTrader/EXP0018/DAYE_ConfirmationSelfTest.mqh,sha256:ac0d30b1f034afc2969b986834947fc3acea0ae3bb4d40148eeaa9b49af05084,sha256:0606ffc4e0bcfd25d3a6660d09e3276bd5434c9e87c274c2da09e5abcf2f4200,PROVISIONAL_UNMERGED_IDENTITY_CANDIDATE,ROLE_BOUND_HUMAN_ASSIGNEE_PENDING,False,False,BLOCKED_OWNER_APPROVAL,False,False,"['DUPLICATE_TICK', 'NEGATIVE', 'NO_TRADE', 'POSITIVE', 'RESTART']",5,sha256:59daab9ff64c5b71041a3812490da9da4d0640ca5225e4c2859bb088af7995e9,"['HUMAN_SEMANTIC_OWNER_APPROVAL_PENDING', 'CODE_OWNER_APPROVAL_PENDING']",False,False,sha256:04b777c70e153e2723a8d88b2b2b95df9a65f2fecbb311c92a087eeea7f3e032
CHARPACKET_9EE3D2DA37E681401D54EF43DF6B940E,STP_EXP0018_DAYE_TRADER_DAYE_CONFIRMATIONSTATEMACHINE_0F51BA14_V1,SETUP,EXP0018_DAYE_TRADER,mql5/Include/DayeTrader/EXP0018/DAYE_ConfirmationStateMachine.mqh,sha256:480a3fa552cc5ab31b8b07dbce3fd9f06341df290ef7c25e77b1961b1cd49917,sha256:4d9f86623ae3a840e4d23384a81419956a74ced5bf54ef70470eabe281ea7feb,PROVISIONAL_UNMERGED_IDENTITY_CANDIDATE,ROLE_BOUND_HUMAN_ASSIGNEE_PENDING,False,False,BLOCKED_OWNER_APPROVAL,False,False,"['CLOSED_BAR_CONFIRMATION', 'CURRENT_BAR_INTRABAR', 'DUPLICATE_TICK', 'HISTORY_EXPANSION', 'MISSING_BAR', 'NEGATIVE', 'NO_TRADE', 'POSITIVE', 'RESTART', 'TIMEFRAME_CHANGE']",10,sha256:239582f67a8ae14537447fb1642f913050c8069e2f7b08196cd15037dc8b6583,"['HUMAN_SEMANTIC_OWNER_APPROVAL_PENDING', 'CODE_OWNER_APPROVAL_PENDING']",False,False,sha256:46ad6cfeae0be46facadab8eef32c4f6440f68f58f59a8c381650faf3bad5900
CHARPACKET_E8E6356AC0FA47D95B90799D69455B0F,STP_EXP0018_DAYE_TRADER_DAYE_CONFIRMATIONSTORE_7FE0BBEE_V1,SETUP,EXP0018_DAYE_TRADER,mql5/Include/DayeTrader/EXP0018/DAYE_ConfirmationStore.mqh,sha256:7cdda590382676cd45f3f89226734c7e451cbb3e4438fd9673d8f4ba9b37ccc2,sha256:7b5dfeaf2050e857a3472d6996c9d148e789885f691d3cccbd55152f2b6ea4ea,PROVISIONAL_UNMERGED_IDENTITY_CANDIDATE,ROLE_BOUND_HUMAN_ASSIGNEE_PENDING,False,False,BLOCKED_OWNER_APPROVAL,False,False,"['DUPLICATE_TICK', 'NEGATIVE', 'NO_TRADE', 'POSITIVE', 'RESTART']",5,sha256:9e8dccb4eb3ee1487af2a9b5636c6c66131964a67e62795f23d0cbf5658e413d,"['HUMAN_SEMANTIC_OWNER_APPROVAL_PENDING', 'CODE_OWNER_APPROVAL_PENDING']",False,False,sha256:61cc16d1f279f1876e44ee2876b63c33df9dcc924f76a0b49b54a72a6bdc4269
CHARPACKET_74A0F8C4651806EA8B3DE0AD5A9EB45D,STP_EXP0018_DAYE_TRADER_DAYE_CONFIRMATIONTYPES_A5A2F2C3_V1,SETUP,EXP0018_DAYE_TRADER,mql5/Include/DayeTrader/EXP0018/DAYE_ConfirmationTypes.mqh,sha256:257415e73730b7ee166c39a361dcf86269d5a326ed7005f56dbe816da5c63527,sha256:dba4e29301ad10bd2a0e5d12f0f2d75d85a0b53390f253a24c4ef046d086ec2f,PROVISIONAL_UNMERGED_IDENTITY_CANDIDATE,ROLE_BOUND_HUMAN_ASSIGNEE_PENDING,False,False,BLOCKED_OWNER_APPROVAL,False,False,"['CLOSED_BAR_CONFIRMATION', 'CURRENT_BAR_INTRABAR', 'DUPLICATE_TICK', 'HISTORY_EXPANSION', 'MISSING_BAR', 'NEGATIVE', 'NO_TRADE', 'POSITIVE', 'RESTART', 'TIMEFRAME_CHANGE']",10,sha256:0468e7f8085f47c3b2dda768f2b864849eadc44d51560626102d5b8671c493c0,"['HUMAN_SEMANTIC_OWNER_APPROVAL_PENDING', 'CODE_OWNER_APPROVAL_PENDING']",False,False,sha256:a1dfc27c07cbb73607a7dcf7f19259ed09689a685f5f5fac370a0c351f2b32e1
CHARPACKET_3370AC3CB41B7703986FE5B23400B168,ART_EXP0018_DAYE_TRADER_DAYE_DATADIAGNOSTICS_5CA3147B_V1,SUPPORT_ARTIFACT,EXP0018_DAYE_TRADER,mql5/Include/DayeTrader/EXP0018/DAYE_DataDiagnostics.mqh,sha256:48aa616897861a879fd5b2a2b76ed31936e87ac12f57e31d0b3936c52fd66085,sha256:29119b568387c2545356d00686ebc78ace08a194999b2eb80022cd042325925a,PROVISIONAL_UNMERGED_IDENTITY_CANDIDATE,ROLE_BOUND_HUMAN_ASSIGNEE_PENDING,False,False,BLOCKED_OWNER_APPROVAL,False,False,"['CLOSED_BAR_CONFIRMATION', 'CURRENT_BAR_INTRABAR', 'DUPLICATE_TICK', 'HISTORY_EXPANSION', 'MISSING_BAR', 'NEGATIVE', 'NO_TRADE', 'POSITIVE', 'RESTART', 'TIMEFRAME_CHANGE']",10,sha256:b6a4238858ea9840a23384b0ea68adcce2b9a58178872c3d1d255db0fc0ee91f,"['HUMAN_SEMANTIC_OWNER_APPROVAL_PENDING', 'CODE_OWNER_APPROVAL_PENDING']",False,False,sha256:5eca5790fd156bbe3ad8a833211eaa1aa29603e98ad3cee2c9facd5f93df90b6
CHARPACKET_44DD3CC5E6DCB59D16B9A079D0C8932F,ENG_EXP0018_DAYE_TRADER_DAYE_DATAENGINE_73F7AC6E_V1,ENGINE,EXP0018_DAYE_TRADER,mql5/Include/DayeTrader/EXP0018/DAYE_DataEngine.mqh,sha256:1fdcedbfeb89e3850d450e669db3f035ed43610a72479c87b3391c84ca1f89c5,sha256:eb8c4d109af3f0fddb082d975255650fd461808026bae061002b4834ab39854d,PROVISIONAL_UNMERGED_IDENTITY_CANDIDATE,ROLE_BOUND_HUMAN_ASSIGNEE_PENDING,False,False,BLOCKED_OWNER_APPROVAL,False,False,"['CLOSED_BAR_CONFIRMATION', 'CURRENT_BAR_INTRABAR', 'DST_TRANSITION', 'DUPLICATE_TICK', 'HISTORY_EXPANSION', 'MISSING_BAR', 'NEGATIVE', 'NO_TRADE', 'POSITIVE', 'RESTART', 'SESSION_BOUNDARY', 'TIMEFRAME_CHANGE']",12,sha256:11895f854601d0b72b6bbbd3b610b19a3f6a6fa70e4892812010f877fe83b680,"['HUMAN_SEMANTIC_OWNER_APPROVAL_PENDING', 'CODE_OWNER_APPROVAL_PENDING']",False,False,sha256:88fe1257dbfa7d41b9a2d89e35dbe00b1236d0f998073176335d8785ed5d5af4
CHARPACKET_F028B2C5D62BF8EC415EBA113756C415,ART_EXP0018_DAYE_TRADER_DAYE_DIAGNOSTICS_0562845D_V1,SUPPORT_ARTIFACT,EXP0018_DAYE_TRADER,mql5/Include/DayeTrader/EXP0018/DAYE_Diagnostics.mqh,sha256:b2ea442266657c6159e4626e4f158f43f08066e461d2ae4ec52b447f86558472,sha256:72963d46bdb1ba3f51183b9ee7ed795972e2f00ae48eb2ca86e347e45a3e426f,PROVISIONAL_UNMERGED_IDENTITY_CANDIDATE,ROLE_BOUND_HUMAN_ASSIGNEE_PENDING,False,False,BLOCKED_OWNER_APPROVAL,False,False,"['DST_TRANSITION', 'DUPLICATE_TICK', 'NEGATIVE', 'NO_TRADE', 'POSITIVE', 'RESTART', 'SESSION_BOUNDARY']",7,sha256:c9f2826a626d6f9914acb073ec6aa86bacd99de4557b2872f1fe009e02aae7ea,"['HUMAN_SEMANTIC_OWNER_APPROVAL_PENDING', 'CODE_OWNER_APPROVAL_PENDING']",False,False,sha256:9a844ee68d20fd806a926f7af97f9e571d7128f148a265591f95dcbbad22e536
CHARPACKET_100C34EBBB5318710D5F11C57EE1C939,ENG_EXP0018_DAYE_TRADER_DAYE_ENGINE_3DDB7D72_V1,ENGINE,EXP0018_DAYE_TRADER,mql5/Include/DayeTrader/EXP0018/DAYE_Engine.mqh,sha256:3968f1982343de158743007ea02ac7ad55052812be7c35fe5493f618e11aa8f6,sha256:9da51c3b1e4083ce9c9648adc8db09647e83dd381d33952896fa4fd7af56223a,PROVISIONAL_UNMERGED_IDENTITY_CANDIDATE,ROLE_BOUND_HUMAN_ASSIGNEE_PENDING,False,False,BLOCKED_OWNER_APPROVAL,False,False,"['DST_TRANSITION', 'DUPLICATE_TICK', 'NEGATIVE', 'NO_TRADE', 'POSITIVE', 'RESTART', 'SESSION_BOUNDARY']",7,sha256:ab61843e168d976b1763956bcc3ad95e5358902bc59d2c7034ac708595f67719,"['HUMAN_SEMANTIC_OWNER_APPROVAL_PENDING', 'CODE_OWNER_APPROVAL_PENDING']",False,False,sha256:e7e0f44666f8816e1a902fb1100246874fb888992ba9715aea38ae62b1d6cbf7
CHARPACKET_01B6E5DB3BA7C155219066D7D07FD0E2,CTX_EXP0018_DAYE_TRADER_DAYE_HUNTAUDIT_00D0DAED_V1,CONTEXT,EXP0018_DAYE_TRADER,mql5/Include/DayeTrader/EXP0018/DAYE_HuntAudit.mqh,sha256:3f76f7a31f3d042907eb2140636dfe3148c81cf79cc6668fb9f67cebaf01e393,sha256:69f05ae03056766c46967c98fdd94fab5fae519e54e0a5deeec69c07569e61e4,PROVISIONAL_UNMERGED_IDENTITY_CANDIDATE,ROLE_BOUND_HUMAN_ASSIGNEE_PENDING,False,False,BLOCKED_OWNER_APPROVAL,False,False,"['DUPLICATE_TICK', 'NEGATIVE', 'NO_TRADE', 'POSITIVE', 'RESTART']",5,sha256:71f7426a046b9a961a2e0b34810f2c1d50814bc79a93ba5028a884b1231b6463,"['HUMAN_SEMANTIC_OWNER_APPROVAL_PENDING', 'CODE_OWNER_APPROVAL_PENDING']",False,False,sha256:4699dd715837eb98e42ad18d5f78812cc14ad02ea71e1a7e2a2f592ad7d7ec27
CHARPACKET_48EC6F29C969F36B35A9D69730B9E785,CTX_EXP0018_DAYE_TRADER_DAYE_HUNTCLASSIFIER_4791609A_V1,CONTEXT,EXP0018_DAYE_TRADER,mql5/Include/DayeTrader/EXP0018/DAYE_HuntClassifier.mqh,sha256:b0d6d7ba878434dcfad22cde54f564d7cc5f5f9ca58fb50141691444ea803479,sha256:edde751a6e9a4df9d5072b83501f4094eabf9f713287bf38c796e51739741a67,PROVISIONAL_UNMERGED_IDENTITY_CANDIDATE,ROLE_BOUND_HUMAN_ASSIGNEE_PENDING,False,False,BLOCKED_OWNER_APPROVAL,False,False,"['DUPLICATE_TICK', 'NEGATIVE', 'NO_TRADE', 'POSITIVE', 'RESTART']",5,sha256:fa91bb75eed91f518e24abcce993b2d8edf9516ffa0cf78f3e92a91da848c8b5,"['HUMAN_SEMANTIC_OWNER_APPROVAL_PENDING', 'CODE_OWNER_APPROVAL_PENDING']",False,False,sha256:55070e154e0f9288a6f48bfa50b4940fa5d84be8be83bd1ae3396dc7ab69a22d
CHARPACKET_526BF2476CE765342387E348C750CFAF,ART_EXP0018_DAYE_TRADER_DAYE_HUNTDIAGNOSTICS_C6DACE72_V1,SUPPORT_ARTIFACT,EXP0018_DAYE_TRADER,mql5/Include/DayeTrader/EXP0018/DAYE_HuntDiagnostics.mqh,sha256:5a970dd31d94438c2b16a60a91096245ad013ff1ce5ae20224b89148a1912ed2,sha256:b93dbeb24ede0b6c5b53e06656f34c0de944578ef9e134289fdbfbe533ae473a,PROVISIONAL_UNMERGED_IDENTITY_CANDIDATE,ROLE_BOUND_HUMAN_ASSIGNEE_PENDING,False,False,BLOCKED_OWNER_APPROVAL,False,False,"['DUPLICATE_TICK', 'NEGATIVE', 'NO_TRADE', 'POSITIVE', 'RESTART']",5,sha256:4a03539ad1bbe6c07aa37e11669152e42a383068bbc87b5669401689d67c89f4,"['HUMAN_SEMANTIC_OWNER_APPROVAL_PENDING', 'CODE_OWNER_APPROVAL_PENDING']",False,False,sha256:e5eb0e239a56715f3d5c27981a2be4c3d67991295a4f5832b1b13f4563f5f4c0
CHARPACKET_DD6731198E928D32E4655CE355C5161C,CTX_EXP0018_DAYE_TRADER_DAYE_HUNTENGINE_53905708_V1,CONTEXT,EXP0018_DAYE_TRADER,mql5/Include/DayeTrader/EXP0018/DAYE_HuntEngine.mqh,sha256:1060b06ecb05a273a8a7e9e77de6a610aa67ddae3ec91153e5eaf410d96287be,sha256:cbded0baa822cf2642b74cdc4ba225caeac46df6656dece52d0a9d12fb98c203,PROVISIONAL_UNMERGED_IDENTITY_CANDIDATE,ROLE_BOUND_HUMAN_ASSIGNEE_PENDING,False,False,BLOCKED_OWNER_APPROVAL,False,False,"['DST_TRANSITION', 'DUPLICATE_TICK', 'NEGATIVE', 'NO_TRADE', 'POSITIVE', 'RESTART', 'SESSION_BOUNDARY']",7,sha256:e4f198deeee31c3d0ae5b9227b265ad455762610389a3c0c999039ec82da657e,"['HUMAN_SEMANTIC_OWNER_APPROVAL_PENDING', 'CODE_OWNER_APPROVAL_PENDING']",False,False,sha256:23e73f864e786b45ff91721fce7ffe5535bacd39716b920d7bd56128a1d32b3b
CHARPACKET_25C367E55FF7A95A226563C590B52F52,CTX_EXP0018_DAYE_TRADER_DAYE_HUNTEVENTS_192457CD_V1,CONTEXT,EXP0018_DAYE_TRADER,mql5/Include/DayeTrader/EXP0018/DAYE_HuntEvents.mqh,sha256:e82ca9edc29bbab2e76594ec5620c569e3ca8d550b9ed59aa9dec45fa3cd1469,sha256:d9255d7e3482bc6c73444f6a3d3bbc89bbbed6ea7a9f689f94d855859635cfdf,PROVISIONAL_UNMERGED_IDENTITY_CANDIDATE,ROLE_BOUND_HUMAN_ASSIGNEE_PENDING,False,False,BLOCKED_OWNER_APPROVAL,False,False,"['DUPLICATE_TICK', 'NEGATIVE', 'NO_TRADE', 'POSITIVE', 'RESTART']",5,sha256:b938191b25a293bbf4ffe6dd8778fed76971f731d3aa360a995733f49283e0b9,"['HUMAN_SEMANTIC_OWNER_APPROVAL_PENDING', 'CODE_OWNER_APPROVAL_PENDING']",False,False,sha256:94fe83e0076fecfab4f0d5d014e915fe96de6893913e6ded05be852d7c3c09d7
CHARPACKET_39B9D00189569E90884D978C88B892A9,CTX_EXP0018_DAYE_TRADER_DAYE_HUNTSELFTEST_795D1565_V1,CONTEXT,EXP0018_DAYE_TRADER,mql5/Include/DayeTrader/EXP0018/DAYE_HuntSelfTest.mqh,sha256:3e27dd67f4b4fff4993b815b9bb5210d7d7210290ef8d89abd268c24e73d9e0e,sha256:2f284d23e11dc84edee1f9cb475cf7915372ca58cd05536b742fbbf3a9e70912,PROVISIONAL_UNMERGED_IDENTITY_CANDIDATE,ROLE_BOUND_HUMAN_ASSIGNEE_PENDING,False,False,BLOCKED_OWNER_APPROVAL,False,False,"['DUPLICATE_TICK', 'NEGATIVE', 'NO_TRADE', 'POSITIVE', 'RESTART']",5,sha256:0e1a41132b8a216e412249b2f998158815749b689b6140b0ab984b9763357524,"['HUMAN_SEMANTIC_OWNER_APPROVAL_PENDING', 'CODE_OWNER_APPROVAL_PENDING']",False,False,sha256:9442e86e7365dd71347294012974584c7894032ebf5acded4ac9fd1a956710ce
CHARPACKET_45EC4436E5C5F8A67BE716BB1C59E5EE,CTX_EXP0018_DAYE_TRADER_DAYE_HUNTSTORE_5C0C8B13_V1,CONTEXT,EXP0018_DAYE_TRADER,mql5/Include/DayeTrader/EXP0018/DAYE_HuntStore.mqh,sha256:ba7f2b76ea44ea7b3aa6d49457caf145fc40550817a044c609b5faca05fff186,sha256:302924e8b69468b96bf4b6d9266afeded4779970020054ce9fc1af4d885684dc,PROVISIONAL_UNMERGED_IDENTITY_CANDIDATE,ROLE_BOUND_HUMAN_ASSIGNEE_PENDING,False,False,BLOCKED_OWNER_APPROVAL,False,False,"['DUPLICATE_TICK', 'NEGATIVE', 'NO_TRADE', 'POSITIVE', 'RESTART']",5,sha256:5fb8a3947c705a562f5554516c85f78a7b49310b23d184ec2cf6db48aa12f28f,"['HUMAN_SEMANTIC_OWNER_APPROVAL_PENDING', 'CODE_OWNER_APPROVAL_PENDING']",False,False,sha256:8290aac0417d3d3d9af4589b9a3a2465527e42c306b1863e6be85282ca1fafc7
